window,time,method,min_library_time,max_library_time,library_cutoff_exclusive,mean_neighbor_distance,fingerprint_std
fold_1,1597,retrieval,723,1454,1459,16.624990463256836,0.09537510573863983
fold_1,1597,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1597,random,509,1438,1459,nan,0.079497329890728
fold_1,1598,retrieval,581,1456,1459,14.663274765014648,0.09710966050624847
fold_1,1598,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1598,random,500,1418,1459,nan,0.07658194750547409
fold_1,1599,retrieval,739,1457,1459,10.955371856689453,0.10423750430345535
fold_1,1599,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1599,random,489,1431,1459,nan,0.08152837306261063
fold_1,1600,retrieval,740,1457,1459,13.503951072692871,0.10269920527935028
fold_1,1600,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1600,random,533,1422,1459,nan,0.07373185455799103
fold_1,1601,retrieval,776,1457,1459,11.935003280639648,0.10138677060604095
fold_1,1601,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1601,random,486,1407,1459,nan,0.08370420336723328
fold_1,1602,retrieval,688,1457,1459,8.460509300231934,0.09975996613502502
fold_1,1602,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1602,random,522,1419,1459,nan,0.07609899342060089
fold_1,1603,retrieval,688,1458,1459,9.231207847595215,0.09927857667207718
fold_1,1603,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1603,random,486,1434,1459,nan,0.08176039159297943
fold_1,1604,retrieval,1130,1458,1459,10.484565734863281,0.10189247131347656
fold_1,1604,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1604,random,496,1329,1459,nan,0.0824771299958229
fold_1,1605,retrieval,610,1457,1459,16.885265350341797,0.10971613973379135
fold_1,1605,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1605,random,529,1438,1459,nan,0.07558093965053558
fold_1,1606,retrieval,801,1458,1459,9.347275733947754,0.10115821659564972
fold_1,1606,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1606,random,505,1452,1459,nan,0.0854240208864212
fold_1,1607,retrieval,1138,1458,1459,8.881572723388672,0.09740979224443436
fold_1,1607,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1607,random,532,1456,1459,nan,0.08673849701881409
fold_1,1608,retrieval,1131,1458,1459,8.970029830932617,0.10277795046567917
fold_1,1608,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1608,random,486,1444,1459,nan,0.09207510203123093
fold_1,1609,retrieval,581,1456,1459,12.155345916748047,0.09249795228242874
fold_1,1609,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1609,random,541,1434,1459,nan,0.08560182899236679
fold_1,1610,retrieval,631,1457,1459,22.012826919555664,0.10022661089897156
fold_1,1610,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1610,random,511,1381,1459,nan,0.08000479638576508
fold_1,1611,retrieval,723,1457,1459,13.395824432373047,0.09659035503864288
fold_1,1611,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1611,random,520,1438,1459,nan,0.07020768523216248
fold_1,1612,retrieval,723,1454,1459,17.644657135009766,0.09704757481813431
fold_1,1612,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1612,random,488,1450,1459,nan,0.08999036252498627
fold_1,1613,retrieval,630,1448,1459,64.07220458984375,0.09330432862043381
fold_1,1613,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1613,random,561,1440,1459,nan,0.07842577248811722
fold_1,1614,retrieval,582,1449,1459,40.33811950683594,0.09733182191848755
fold_1,1614,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1614,random,552,1447,1459,nan,0.08462738245725632
fold_1,1615,retrieval,581,1456,1459,34.66547775268555,0.0936889722943306
fold_1,1615,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1615,random,531,1452,1459,nan,0.0880112424492836
fold_1,1616,retrieval,581,1456,1459,23.606975555419922,0.09915436059236526
fold_1,1616,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1616,random,536,1432,1459,nan,0.08107798546552658
fold_1,1617,retrieval,1083,1457,1459,12.347227096557617,0.1027398481965065
fold_1,1617,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1617,random,501,1442,1459,nan,0.08659717440605164
fold_1,1618,retrieval,723,1454,1459,14.790313720703125,0.09488470107316971
fold_1,1618,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1618,random,535,1450,1459,nan,0.07887093722820282
fold_1,1619,retrieval,581,1454,1459,18.1370792388916,0.09413903951644897
fold_1,1619,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1619,random,529,1441,1459,nan,0.07598603516817093
fold_1,1620,retrieval,631,1454,1459,26.42318344116211,0.09183025360107422
fold_1,1620,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1620,random,529,1366,1459,nan,0.0831468403339386
fold_1,1621,retrieval,732,1457,1459,15.634625434875488,0.10347790271043777
fold_1,1621,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1621,random,495,1421,1459,nan,0.08085218816995621
fold_1,1622,retrieval,723,1457,1459,14.367292404174805,0.1038813441991806
fold_1,1622,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1622,random,517,1440,1459,nan,0.0736808031797409
fold_1,1623,retrieval,776,1457,1459,11.8558349609375,0.1005997434258461
fold_1,1623,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1623,random,525,1436,1459,nan,0.08528097718954086
fold_1,1624,retrieval,776,1457,1459,10.459213256835938,0.09331130981445312
fold_1,1624,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1624,random,487,1454,1459,nan,0.08912260085344315
fold_1,1625,retrieval,740,1457,1459,8.23832893371582,0.10172711312770844
fold_1,1625,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1625,random,527,1444,1459,nan,0.08507982641458511
fold_1,1626,retrieval,501,1454,1459,12.534223556518555,0.09576529264450073
fold_1,1626,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1626,random,517,1442,1459,nan,0.08883676677942276
fold_1,1627,retrieval,581,1454,1459,18.107667922973633,0.09212417900562286
fold_1,1627,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1627,random,550,1444,1459,nan,0.07975155860185623
fold_1,1628,retrieval,719,1457,1459,14.088109970092773,0.10290127247571945
fold_1,1628,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1628,random,522,1449,1459,nan,0.07552557438611984
fold_1,1629,retrieval,776,1457,1459,13.588645935058594,0.09761188924312592
fold_1,1629,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1629,random,533,1440,1459,nan,0.07132270932197571
fold_1,1630,retrieval,739,1457,1459,12.089069366455078,0.10128332674503326
fold_1,1630,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1630,random,569,1434,1459,nan,0.08837368339300156
fold_1,1631,retrieval,739,1457,1459,9.237300872802734,0.10318874567747116
fold_1,1631,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1631,random,487,1373,1459,nan,0.08154661953449249
fold_1,1632,retrieval,1083,1457,1459,8.89253044128418,0.10203995555639267
fold_1,1632,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1632,random,489,1386,1459,nan,0.08504901826381683
fold_1,1633,retrieval,776,1457,1459,9.595439910888672,0.0912206619977951
fold_1,1633,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1633,random,646,1451,1459,nan,0.08633892983198166
fold_1,1634,retrieval,1138,1458,1459,7.016592025756836,0.1001211553812027
fold_1,1634,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1634,random,526,1450,1459,nan,0.07674164324998856
fold_1,1635,retrieval,740,1454,1459,9.174819946289062,0.08952893316745758
fold_1,1635,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1635,random,500,1434,1459,nan,0.08985331654548645
fold_1,1636,retrieval,740,1457,1459,7.280418395996094,0.1076107770204544
fold_1,1636,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1636,random,528,1432,1459,nan,0.08041463047266006
fold_1,1637,retrieval,776,1457,1459,7.455329895019531,0.08610791712999344
fold_1,1637,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1637,random,558,1430,1459,nan,0.08013077825307846
fold_1,1638,retrieval,803,1455,1459,5.088798522949219,0.09391053020954132
fold_1,1638,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1638,random,533,1428,1459,nan,0.0793619304895401
fold_1,1639,retrieval,633,1456,1459,11.091078758239746,0.09236662089824677
fold_1,1639,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1639,random,486,1456,1459,nan,0.08436955511569977
fold_1,1640,retrieval,802,1458,1459,5.132134914398193,0.09794927388429642
fold_1,1640,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1640,random,497,1426,1459,nan,0.06842613220214844
fold_1,1641,retrieval,802,1457,1459,8.381460189819336,0.10125463455915451
fold_1,1641,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1641,random,488,1446,1459,nan,0.07758432626724243
fold_1,1642,retrieval,1155,1458,1459,6.558128356933594,0.10097864270210266
fold_1,1642,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1642,random,532,1436,1459,nan,0.07078586518764496
fold_1,1643,retrieval,801,1458,1459,6.275059223175049,0.098420150578022
fold_1,1643,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1643,random,569,1411,1459,nan,0.07348085194826126
fold_1,1644,retrieval,802,1458,1459,6.164050579071045,0.10292167216539383
fold_1,1644,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1644,random,490,1394,1459,nan,0.0715227946639061
fold_1,1645,retrieval,1138,1458,1459,7.321817874908447,0.10137365013360977
fold_1,1645,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1645,random,487,1371,1459,nan,0.07769245654344559
fold_1,1646,retrieval,1138,1458,1459,7.662806510925293,0.1014351025223732
fold_1,1646,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1646,random,496,1354,1459,nan,0.07931968569755554
fold_1,1647,retrieval,1138,1458,1459,6.208114147186279,0.10197214037179947
fold_1,1647,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1647,random,504,1442,1459,nan,0.0817963182926178
fold_1,1648,retrieval,581,1456,1459,11.811569213867188,0.08771756291389465
fold_1,1648,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1648,random,522,1426,1459,nan,0.08443918824195862
fold_1,1649,retrieval,734,1457,1459,10.368492126464844,0.10634832084178925
fold_1,1649,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1649,random,577,1429,1459,nan,0.08508754521608353
fold_1,1650,retrieval,1131,1458,1459,9.810705184936523,0.09917423874139786
fold_1,1650,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1650,random,493,1407,1459,nan,0.08631368726491928
fold_1,1651,retrieval,1131,1457,1459,10.643792152404785,0.09765736013650894
fold_1,1651,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1651,random,525,1424,1459,nan,0.07662433385848999
fold_1,1652,retrieval,776,1457,1459,10.451606750488281,0.10133558511734009
fold_1,1652,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1652,random,489,1314,1459,nan,0.09032516181468964
fold_1,1653,retrieval,776,1457,1459,9.027261734008789,0.09775309264659882
fold_1,1653,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1653,random,506,1451,1459,nan,0.08689984679222107
fold_1,1654,retrieval,1083,1458,1459,7.342835426330566,0.10012310743331909
fold_1,1654,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1654,random,532,1325,1459,nan,0.08559668809175491
fold_1,1655,retrieval,801,1457,1459,7.147907257080078,0.0978219211101532
fold_1,1655,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1655,random,487,1450,1459,nan,0.08775585144758224
fold_1,1656,retrieval,632,1457,1459,11.093618392944336,0.09945539385080338
fold_1,1656,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1656,random,558,1454,1459,nan,0.0769888386130333
fold_1,1657,retrieval,740,1457,1459,6.654150009155273,0.09898322820663452
fold_1,1657,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1657,random,495,1438,1459,nan,0.07522178441286087
fold_1,1658,retrieval,734,1458,1459,6.547319412231445,0.1002027615904808
fold_1,1658,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1658,random,500,1440,1459,nan,0.07876709848642349
fold_1,1659,retrieval,1138,1458,1459,8.58580207824707,0.0973576232790947
fold_1,1659,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1659,random,486,1440,1459,nan,0.07966962456703186
fold_1,1660,retrieval,980,1458,1459,6.527073383331299,0.09610724449157715
fold_1,1660,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1660,random,491,1418,1459,nan,0.06858423352241516
fold_1,1661,retrieval,1131,1458,1459,8.955080032348633,0.1035287007689476
fold_1,1661,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1661,random,492,1450,1459,nan,0.08215849101543427
fold_1,1662,retrieval,1138,1458,1459,7.840618133544922,0.10268224775791168
fold_1,1662,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1662,random,499,1432,1459,nan,0.08617747575044632
fold_1,1663,retrieval,1137,1458,1459,6.626806735992432,0.10239743441343307
fold_1,1663,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1663,random,573,1453,1459,nan,0.09166397899389267
fold_1,1664,retrieval,1138,1458,1459,7.82398796081543,0.1008608266711235
fold_1,1664,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1664,random,488,1452,1459,nan,0.0844532921910286
fold_1,1665,retrieval,776,1457,1459,8.623956680297852,0.09949725866317749
fold_1,1665,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1665,random,538,1457,1459,nan,0.08127325028181076
fold_1,1666,retrieval,634,1458,1459,9.123323440551758,0.10661045461893082
fold_1,1666,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1666,random,488,1445,1459,nan,0.0729147344827652
fold_1,1667,retrieval,1161,1457,1459,7.634383678436279,0.0943746417760849
fold_1,1667,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1667,random,534,1441,1459,nan,0.07309513539075851
fold_1,1668,retrieval,801,1457,1459,6.621908664703369,0.09374682605266571
fold_1,1668,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1668,random,513,1434,1459,nan,0.08588854223489761
fold_1,1669,retrieval,980,1458,1459,5.724676132202148,0.09726674854755402
fold_1,1669,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1669,random,551,1428,1459,nan,0.07570730149745941
fold_1,1670,retrieval,1136,1458,1459,6.248676300048828,0.09676851332187653
fold_1,1670,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1670,random,518,1424,1459,nan,0.08524604886770248
fold_1,1671,retrieval,1130,1457,1459,6.766495704650879,0.1015557125210762
fold_1,1671,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1671,random,523,1411,1459,nan,0.08403817564249039
fold_1,1672,retrieval,1138,1458,1459,5.528390884399414,0.09925892949104309
fold_1,1672,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1672,random,492,1406,1459,nan,0.07269860804080963
fold_1,1673,retrieval,980,1458,1459,5.724197864532471,0.09631088376045227
fold_1,1673,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1673,random,508,1355,1459,nan,0.0769881084561348
fold_1,1674,retrieval,1138,1458,1459,6.282075881958008,0.0959409698843956
fold_1,1674,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1674,random,491,1434,1459,nan,0.08214922249317169
fold_1,1675,retrieval,495,1454,1459,10.695609092712402,0.08385103195905685
fold_1,1675,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1675,random,493,1439,1459,nan,0.08875493705272675
fold_1,1676,retrieval,723,1457,1459,11.513620376586914,0.10004600137472153
fold_1,1676,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1676,random,519,1450,1459,nan,0.08337157219648361
fold_1,1677,retrieval,776,1457,1459,8.330652236938477,0.10204927623271942
fold_1,1677,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1677,random,496,1434,1459,nan,0.09302785992622375
fold_1,1678,retrieval,776,1457,1459,9.282175064086914,0.09715191274881363
fold_1,1678,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1678,random,486,1456,1459,nan,0.08372354507446289
fold_1,1679,retrieval,688,1458,1459,5.75283670425415,0.10017338395118713
fold_1,1679,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1679,random,507,1458,1459,nan,0.08446054905653
fold_1,1680,retrieval,776,1458,1459,6.193211555480957,0.09772378206253052
fold_1,1680,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1680,random,496,1442,1459,nan,0.07883359491825104
fold_1,1681,retrieval,1154,1458,1459,4.622352123260498,0.0938587486743927
fold_1,1681,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1681,random,491,1326,1459,nan,0.08027556538581848
fold_1,1682,retrieval,531,1458,1459,5.855834484100342,0.09274213016033173
fold_1,1682,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1682,random,487,1448,1459,nan,0.06676506996154785
fold_1,1683,retrieval,1128,1458,1459,5.275988578796387,0.09603854268789291
fold_1,1683,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1683,random,546,1414,1459,nan,0.07914289087057114
fold_1,1684,retrieval,981,1458,1459,4.655575752258301,0.09726905822753906
fold_1,1684,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1684,random,489,1452,1459,nan,0.07335759699344635
fold_1,1685,retrieval,776,1458,1459,5.0635504722595215,0.09165289998054504
fold_1,1685,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1685,random,495,1360,1459,nan,0.07563214749097824
fold_1,1686,retrieval,1138,1458,1459,6.079824447631836,0.10250523686408997
fold_1,1686,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1686,random,534,1444,1459,nan,0.07588024437427521
fold_1,1687,retrieval,688,1458,1459,4.23870325088501,0.09014680236577988
fold_1,1687,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1687,random,510,1433,1459,nan,0.08956170082092285
fold_1,1688,retrieval,980,1458,1459,3.7854666709899902,0.07740919291973114
fold_1,1688,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1688,random,487,1440,1459,nan,0.0823596864938736
fold_1,1689,retrieval,688,1457,1459,5.480654716491699,0.088484987616539
fold_1,1689,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1689,random,564,1450,1459,nan,0.09237705171108246
fold_1,1690,retrieval,610,1458,1459,10.197562217712402,0.10442788153886795
fold_1,1690,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1690,random,486,1455,1459,nan,0.08667778968811035
fold_1,1691,retrieval,1385,1458,1459,4.490719795227051,0.09175550192594528
fold_1,1691,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1691,random,491,1433,1459,nan,0.08916942775249481
fold_1,1692,retrieval,1383,1458,1459,4.317749977111816,0.08876211941242218
fold_1,1692,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1692,random,490,1428,1459,nan,0.08412908017635345
fold_1,1693,retrieval,1155,1458,1459,4.56723165512085,0.08897808939218521
fold_1,1693,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1693,random,496,1410,1459,nan,0.07899834215641022
fold_1,1694,retrieval,531,1458,1459,5.365358352661133,0.09602466970682144
fold_1,1694,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1694,random,492,1455,1459,nan,0.08982907980680466
fold_1,1695,retrieval,981,1458,1459,4.326253890991211,0.08544732630252838
fold_1,1695,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1695,random,568,1453,1459,nan,0.07553649693727493
fold_1,1696,retrieval,541,1454,1459,6.069414138793945,0.0791226178407669
fold_1,1696,recent,1427,1458,1459,nan,0.0938834473490715
fold_1,1696,random,487,1454,1459,nan,0.07863445580005646
fold_1,1697,retrieval,778,1458,1459,4.628674030303955,0.09123653918504715
fold_1,1697,recent,1427,1458,1459,nan,0.0938834473490715
