window,split,time,baseline,method,baseline_ic,correction_ic,candidate_ic,delta,confidence,mean_neighbor_distance,fingerprint_std,min_library_time,max_library_time,library_cutoff_exclusive
fold_2,train,1992,exp016_static_strict_oof_proxy,recent,-0.025238121790705045,-0.03674793368205127,-0.02805872984161747,-0.002820608050912426,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,1992,exp016_static_strict_oof_proxy,random,-0.025238121790705045,-0.019589377251125,-0.02597595772685624,-0.0007378359361511939,nan,nan,0.08526552468538284,499,1925,1945
fold_2,train,1993,exp016_static_strict_oof_proxy,retrieval,-0.07998889812047508,-0.024035322690685375,-0.07700960713630728,0.0029792909841677984,-1.5537794828414917,1.4961670637130737,0.05761241912841797,1825,1940,1945
fold_2,train,1993,exp016_static_strict_oof_proxy,recent,-0.07998889812047508,-0.023789169501739996,-0.0767609386805214,0.003227959439953673,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,1993,exp016_static_strict_oof_proxy,random,-0.07998889812047508,-0.05856572344637104,-0.08023634941785526,-0.0002474512973801857,nan,nan,0.07976298779249191,573,1922,1945
fold_2,train,1994,exp016_static_strict_oof_proxy,retrieval,-0.036174170254068196,0.022621998159165844,-0.03178547102701245,0.004388699227055745,-1.990776028484106,1.9335845708847046,0.057191457599401474,1833,1928,1945
fold_2,train,1994,exp016_static_strict_oof_proxy,recent,-0.036174170254068196,0.04345789824315298,-0.03011919168840253,0.006054978565665666,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,1994,exp016_static_strict_oof_proxy,random,-0.036174170254068196,-0.04030788156488035,-0.038413960667603435,-0.0022397904135352392,nan,nan,0.08154777437448502,527,1866,1945
fold_2,train,1995,exp016_static_strict_oof_proxy,retrieval,0.14424356489549053,0.15419793272063884,0.14760724251369398,0.0033636776182034422,-1.8318146020174026,1.7691850662231445,0.06262953579425812,1804,1938,1945
fold_2,train,1995,exp016_static_strict_oof_proxy,recent,0.14424356489549053,0.20825360408853644,0.15338689184130092,0.009143326945810382,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,1995,exp016_static_strict_oof_proxy,random,0.14424356489549053,0.10932558239721202,0.14476284858441787,0.0005192836889273411,nan,nan,0.08853995054960251,543,1940,1945
fold_2,train,1996,exp016_static_strict_oof_proxy,retrieval,0.19396456163522105,0.2778577407324472,0.20526060580711283,0.011296044171891784,-2.387403182685375,2.324808359146118,0.06259482353925705,1417,1942,1945
fold_2,train,1996,exp016_static_strict_oof_proxy,recent,0.19396456163522105,0.30222058210723923,0.20786610195499408,0.013901540319773031,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,1996,exp016_static_strict_oof_proxy,random,0.19396456163522105,0.16167967769079156,0.19366361654086864,-0.0003009450943524117,nan,nan,0.0851396843791008,579,1921,1945
fold_2,train,1997,exp016_static_strict_oof_proxy,retrieval,0.11832276706521577,0.04831864880579509,0.11335038757328662,-0.004972379491929149,-1.3586605228483677,1.3068501949310303,0.05181032791733742,1833,1940,1945
fold_2,train,1997,exp016_static_strict_oof_proxy,recent,0.11832276706521577,0.12948207069864642,0.12109363202255913,0.0027708649573433553,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,1997,exp016_static_strict_oof_proxy,random,0.11832276706521577,0.004740601777454247,0.10869398068025078,-0.00962878638496499,nan,nan,0.09401006251573563,516,1907,1945
fold_2,train,1998,exp016_static_strict_oof_proxy,retrieval,0.13201162937256006,0.06263360628391544,0.12723305732171902,-0.0047785720508410345,-1.4655008427798748,1.4068676233291626,0.058633219450712204,1416,1940,1945
fold_2,train,1998,exp016_static_strict_oof_proxy,recent,0.13201162937256006,0.1259117670874938,0.13364417845163293,0.0016325490790728703,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,1998,exp016_static_strict_oof_proxy,random,0.13201162937256006,-0.0282713811015144,0.11804324848829656,-0.013968380884263498,nan,nan,0.08325447887182236,501,1927,1945
fold_2,train,1999,exp016_static_strict_oof_proxy,retrieval,0.1172787929566082,0.08669858047611677,0.11589258520446287,-0.0013862077521453325,-1.4188664332032204,1.3649561405181885,0.05391029268503189,1833,1943,1945
fold_2,train,1999,exp016_static_strict_oof_proxy,recent,0.1172787929566082,0.13165112629977305,0.12066405229149396,0.0033852593348857596,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,1999,exp016_static_strict_oof_proxy,random,0.1172787929566082,0.01227937105584563,0.10859442363225698,-0.008684369324351224,nan,nan,0.0836062952876091,559,1909,1945
fold_2,train,2000,exp016_static_strict_oof_proxy,retrieval,0.21134270005284145,0.18744788578305435,0.2131468276168625,0.0018041275640210408,-1.9889650344848633,1.9229745864868164,0.06599044799804688,976,1942,1945
fold_2,train,2000,exp016_static_strict_oof_proxy,recent,0.21134270005284145,0.2455696495690972,0.2190715923248593,0.00772889227201784,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2000,exp016_static_strict_oof_proxy,random,0.21134270005284145,0.13429762743559676,0.20739879701044414,-0.0039439030423973065,nan,nan,0.11013022810220718,488,1920,1945
fold_2,train,2001,exp016_static_strict_oof_proxy,retrieval,0.17015671284276643,0.05639155281144219,0.16472240186979786,-0.005434310972968565,-18.296166226267815,18.19940757751465,0.0967586487531662,582,1572,1945
fold_2,train,2001,exp016_static_strict_oof_proxy,recent,0.17015671284276643,0.23241743663178122,0.18246030201037056,0.012303589167604129,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2001,exp016_static_strict_oof_proxy,random,0.17015671284276643,0.023995749820747914,0.16036305132264186,-0.009793661520124564,nan,nan,0.08410436660051346,513,1906,1945
fold_2,train,2002,exp016_static_strict_oof_proxy,retrieval,0.20643082324942758,0.12785855379173836,0.2037515385283934,-0.002679284721034181,-1.8327893614768982,1.7652437686920166,0.06754559278488159,1235,1940,1945
fold_2,train,2002,exp016_static_strict_oof_proxy,recent,0.20643082324942758,0.18729434913598839,0.21078274682101197,0.0043519235715843985,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2002,exp016_static_strict_oof_proxy,random,0.20643082324942758,0.05083381731956809,0.19691670994986973,-0.009514113299557841,nan,nan,0.08479376137256622,506,1932,1945
fold_2,train,2003,exp016_static_strict_oof_proxy,retrieval,0.14296304428209342,0.13341206135993633,0.144208109512224,0.001245065230130571,-4.743580907583237,4.664981365203857,0.07859954237937927,1238,1884,1945
fold_2,train,2003,exp016_static_strict_oof_proxy,recent,0.14296304428209342,0.1918959280811911,0.15161738961181256,0.008654345329719149,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2003,exp016_static_strict_oof_proxy,random,0.14296304428209342,-0.001608248938506681,0.1323688949767608,-0.010594149305332617,nan,nan,0.07099169492721558,497,1915,1945
fold_2,train,2004,exp016_static_strict_oof_proxy,retrieval,0.06292639374943637,-0.006090139056555713,0.05736154532047544,-0.0055648484289609335,-2.0902124866843224,2.0402796268463135,0.04993285983800888,1332,1940,1945
fold_2,train,2004,exp016_static_strict_oof_proxy,recent,0.06292639374943637,0.06745849035962123,0.0651652502195511,0.0022388564701147223,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2004,exp016_static_strict_oof_proxy,random,0.06292639374943637,-0.15315938971566118,0.042973201342180745,-0.019953192407255627,nan,nan,0.08367198705673218,545,1912,1945
fold_2,train,2005,exp016_static_strict_oof_proxy,retrieval,0.13769396907555553,0.1263081028889294,0.1397588033593761,0.0020648342838205658,-1.7009289488196373,1.6487703323364258,0.05215861648321152,1363,1940,1945
fold_2,train,2005,exp016_static_strict_oof_proxy,recent,0.13769396907555553,0.17814347379737283,0.14470677531177997,0.007012806236224439,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2005,exp016_static_strict_oof_proxy,random,0.13769396907555553,0.08970648289489454,0.1358115047763036,-0.0018824642992519292,nan,nan,0.09102176129817963,595,1943,1945
fold_2,train,2006,exp016_static_strict_oof_proxy,retrieval,0.11661038134513774,0.14367959128442712,0.12109475576477792,0.004484374419640183,-2.8676308766007423,2.79512095451355,0.07250992208719254,1138,1939,1945
fold_2,train,2006,exp016_static_strict_oof_proxy,recent,0.11661038134513774,0.2224288926562062,0.12955385233381383,0.012943470988676098,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2006,exp016_static_strict_oof_proxy,random,0.11661038134513774,0.13140622862636114,0.12035015034917353,0.0037397690040357895,nan,nan,0.09515375643968582,629,1933,1945
fold_2,train,2007,exp016_static_strict_oof_proxy,retrieval,0.1526427201798786,0.2600148831612598,0.16585366195580362,0.013210941775925023,-2.36361613124609,2.2943215370178223,0.06929459422826767,1386,1909,1945
fold_2,train,2007,exp016_static_strict_oof_proxy,recent,0.1526427201798786,0.2703909481376522,0.1669824823862639,0.014339762206385304,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2007,exp016_static_strict_oof_proxy,random,0.1526427201798786,0.13593802169397162,0.1530089430796496,0.0003662228997710071,nan,nan,0.07838673144578934,495,1923,1945
fold_2,train,2008,exp016_static_strict_oof_proxy,retrieval,0.0433121323743812,0.09853710919282528,0.04812896140743938,0.004816829033058176,-3.228344075381756,3.150789260864258,0.07755481451749802,1139,1934,1945
fold_2,train,2008,exp016_static_strict_oof_proxy,recent,0.0433121323743812,0.10134252551544015,0.04851085756227056,0.005198725187889358,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2008,exp016_static_strict_oof_proxy,random,0.0433121323743812,0.04723240507419354,0.04354320352898956,0.0002310711546083602,nan,nan,0.07722108066082001,495,1917,1945
fold_2,train,2009,exp016_static_strict_oof_proxy,retrieval,0.10944604971555054,0.09174101152612193,0.10766411631959649,-0.0017819333959540468,-2.396012745797634,2.322978973388672,0.07303377240896225,1139,1934,1945
fold_2,train,2009,exp016_static_strict_oof_proxy,recent,0.10944604971555054,0.12186652392007578,0.11030293648624724,0.000856886770696702,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2009,exp016_static_strict_oof_proxy,random,0.10944604971555054,0.08721258830710113,0.10788079769781282,-0.0015652520177377172,nan,nan,0.10633323341608047,553,1879,1945
fold_2,train,2010,exp016_static_strict_oof_proxy,retrieval,0.07542078489510301,0.14322438848219723,0.08076757514646117,0.0053467902513581606,-2.221982516348362,2.154275894165039,0.0677066221833229,976,1941,1945
fold_2,train,2010,exp016_static_strict_oof_proxy,recent,0.07542078489510301,0.14286919145350754,0.08102465087566295,0.005603865980559938,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2010,exp016_static_strict_oof_proxy,random,0.07542078489510301,0.15729187920517204,0.08222366855748812,0.006802883662385115,nan,nan,0.07948365062475204,529,1862,1945
fold_2,train,2011,exp016_static_strict_oof_proxy,retrieval,0.08949947123082849,0.06840009416794683,0.08768881035637759,-0.0018106608744509062,-4.206417463719845,4.112853050231934,0.09356441348791122,558,1939,1945
fold_2,train,2011,exp016_static_strict_oof_proxy,recent,0.08949947123082849,0.08388561953935188,0.08837238141457894,-0.0011270898162495518,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2011,exp016_static_strict_oof_proxy,random,0.08949947123082849,0.14507126318165192,0.09369071839011753,0.0041912471592890355,nan,nan,0.07907065749168396,491,1930,1945
fold_2,train,2012,exp016_static_strict_oof_proxy,retrieval,0.022674714931472086,0.0028943023879709627,0.01798883588300373,-0.004685879048468355,-2.7443918213248253,2.6644721031188965,0.0799197182059288,976,1942,1945
fold_2,train,2012,exp016_static_strict_oof_proxy,recent,0.022674714931472086,0.009035110147603442,0.018227208382294878,-0.0044475065491772076,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2012,exp016_static_strict_oof_proxy,random,0.022674714931472086,0.04529669450412784,0.02125843566442256,-0.0014162792670495243,nan,nan,0.07849504798650742,520,1876,1945
fold_2,train,2013,exp016_static_strict_oof_proxy,retrieval,0.03664838966054775,-0.0006849207003674495,0.03183278577185085,-0.004815603888696902,-2.8358003720641136,2.758671283721924,0.07712908834218979,558,1939,1945
fold_2,train,2013,exp016_static_strict_oof_proxy,recent,0.03664838966054775,0.05450835759400891,0.03834060491508969,0.00169221525454194,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2013,exp016_static_strict_oof_proxy,random,0.03664838966054775,0.06568957036367423,0.038210149896683795,0.0015617602361360436,nan,nan,0.07990168035030365,541,1943,1945
fold_2,train,2014,exp016_static_strict_oof_proxy,retrieval,0.053063075666775546,-0.020039160572040544,0.0461581993490242,-0.006904876317751343,-2.161234997212887,2.094644546508789,0.06659045070409775,976,1938,1945
fold_2,train,2014,exp016_static_strict_oof_proxy,recent,0.053063075666775546,-0.056356925991466404,0.04258078010747519,-0.010482295559300359,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2014,exp016_static_strict_oof_proxy,random,0.053063075666775546,-0.022328211869459023,0.046322147419043516,-0.0067409282477320295,nan,nan,0.07901357859373093,611,1913,1945
fold_2,train,2015,exp016_static_strict_oof_proxy,retrieval,0.02450914290059615,-0.09840004014466053,0.013117040236318366,-0.011392102664277785,-1.8004686087369919,1.729055404663086,0.07141320407390594,798,1943,1945
fold_2,train,2015,exp016_static_strict_oof_proxy,recent,0.02450914290059615,-0.16019708977451144,0.006347537586360786,-0.018161605314235364,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2015,exp016_static_strict_oof_proxy,random,0.02450914290059615,-0.03307068419659419,0.019608004223972082,-0.004901138676624069,nan,nan,0.08650503307580948,621,1927,1945
fold_2,train,2016,exp016_static_strict_oof_proxy,retrieval,0.007428378822167396,0.024532592263123737,0.009230373634696924,0.0018019948125295275,-6.417402036488056,6.324166297912598,0.09323573857545853,558,1939,1945
fold_2,train,2016,exp016_static_strict_oof_proxy,recent,0.007428378822167396,-0.2053436251238413,-0.013583643071990736,-0.021012021894158132,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2016,exp016_static_strict_oof_proxy,random,0.007428378822167396,-0.12550390914006843,-0.004550657967152296,-0.011979036789319691,nan,nan,0.09632538259029388,525,1932,1945
fold_2,train,2017,exp016_static_strict_oof_proxy,retrieval,0.07445751998441393,-0.040370605695917605,0.06451892485854861,-0.009938595125865313,-2.655564561486244,2.5752811431884766,0.08028341829776764,1010,1932,1945
fold_2,train,2017,exp016_static_strict_oof_proxy,recent,0.07445751998441393,-0.11498999912653941,0.058090747215641544,-0.01636677276877238,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2017,exp016_static_strict_oof_proxy,random,0.07445751998441393,-0.05311969884563493,0.0634292798243423,-0.011028240160071631,nan,nan,0.07016874849796295,488,1876,1945
fold_2,train,2018,exp016_static_strict_oof_proxy,retrieval,0.09690858987017821,0.03438135427164881,0.09348135571596118,-0.0034272341542170293,-1.7853318899869919,1.7166497707366943,0.06868211925029755,984,1944,1945
fold_2,train,2018,exp016_static_strict_oof_proxy,recent,0.09690858987017821,-0.043117407732220496,0.08625478270861553,-0.010653807161562681,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2018,exp016_static_strict_oof_proxy,random,0.09690858987017821,0.026600238261273806,0.0930171107773733,-0.003891479092804906,nan,nan,0.08579424023628235,581,1937,1945
fold_2,train,2019,exp016_static_strict_oof_proxy,retrieval,0.08344289241768534,0.04149666599676902,0.08198743683959207,-0.001455455578093262,-2.8657579198479652,2.7908544540405273,0.0749034658074379,519,1939,1945
fold_2,train,2019,exp016_static_strict_oof_proxy,recent,0.08344289241768534,0.04126162217120997,0.08241013872134942,-0.0010327536963359168,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2019,exp016_static_strict_oof_proxy,random,0.08344289241768534,0.0966412581665595,0.08724339475960279,0.00380050234191745,nan,nan,0.08147886395454407,548,1865,1945
fold_2,train,2020,exp016_static_strict_oof_proxy,retrieval,0.13123726435221647,0.12752053347351988,0.13331616141752536,0.0020788970653088934,-2.119510807096958,2.0491695404052734,0.07034126669168472,984,1944,1945
fold_2,train,2020,exp016_static_strict_oof_proxy,recent,0.13123726435221647,0.14263607686443286,0.13664906875554497,0.005411804403328502,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2020,exp016_static_strict_oof_proxy,random,0.13123726435221647,0.12959534878056622,0.13481545835498956,0.003578194002773094,nan,nan,0.07998912781476974,486,1872,1945
fold_2,train,2021,exp016_static_strict_oof_proxy,retrieval,0.16680871520913398,0.10314554049769735,0.1637032684164463,-0.003105446792687677,-2.039948157966137,1.9654841423034668,0.07446401566267014,984,1940,1945
fold_2,train,2021,exp016_static_strict_oof_proxy,recent,0.16680871520913398,0.0688693923463086,0.160631385022446,-0.006177330186687979,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2021,exp016_static_strict_oof_proxy,random,0.16680871520913398,0.0954823179804229,0.16318671633489837,-0.0036219988742356157,nan,nan,0.08423129469156265,536,1839,1945
fold_2,train,2022,exp016_static_strict_oof_proxy,retrieval,0.1769146123103722,0.12377573840917849,0.17474723802424774,-0.002167374286124457,-1.5346618965268135,1.4645423889160156,0.07011950761079788,984,1940,1945
fold_2,train,2022,exp016_static_strict_oof_proxy,recent,0.1769146123103722,0.12325354364635087,0.1745488746201484,-0.0023657376902238014,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2022,exp016_static_strict_oof_proxy,random,0.1769146123103722,0.1341048088851177,0.17573826460520148,-0.0011763477051707216,nan,nan,0.0863887220621109,546,1942,1945
fold_2,train,2023,exp016_static_strict_oof_proxy,retrieval,0.047086042018250486,0.04700714242019179,0.04687914657509703,-0.00020689544315345698,-2.3490762189030647,2.270867109298706,0.07820910960435867,976,1934,1945
fold_2,train,2023,exp016_static_strict_oof_proxy,recent,0.047086042018250486,0.028225503118301392,0.04439743944011711,-0.0026886025781333728,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2023,exp016_static_strict_oof_proxy,random,0.047086042018250486,0.05500462672638695,0.0479923735693893,0.0009063315511388115,nan,nan,0.09772543609142303,552,1852,1945
fold_2,train,2024,exp016_static_strict_oof_proxy,retrieval,-0.02272441588439973,-0.08031528586683451,-0.029359152396775934,-0.006634736512376206,-2.3813881054520607,2.305459976196289,0.07592812925577164,765,1942,1945
fold_2,train,2024,exp016_static_strict_oof_proxy,recent,-0.02272441588439973,-0.06560361221507777,-0.028824231567767117,-0.0060998156833673885,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2024,exp016_static_strict_oof_proxy,random,-0.02272441588439973,-0.07702692722283151,-0.029369669741203884,-0.006645253856804156,nan,nan,0.07988524436950684,486,1942,1945
fold_2,train,2025,exp016_static_strict_oof_proxy,retrieval,-0.0808886111144034,-0.0406836258834351,-0.07895826754883328,0.0019303435655701195,-3.186943121254444,3.106407403945923,0.08053571730852127,533,1930,1945
fold_2,train,2025,exp016_static_strict_oof_proxy,recent,-0.0808886111144034,-0.1603470582937313,-0.0931254374270243,-0.012236826312620894,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2025,exp016_static_strict_oof_proxy,random,-0.0808886111144034,-0.13347684859020856,-0.08921930528036683,-0.008330694165963423,nan,nan,0.0775863379240036,543,1935,1945
fold_2,train,2026,exp016_static_strict_oof_proxy,retrieval,-0.1375925262495025,-0.21528244648848377,-0.14945077630541984,-0.011858250055917341,-2.2191950380802155,2.1337647438049316,0.08543029427528381,1128,1932,1945
fold_2,train,2026,exp016_static_strict_oof_proxy,recent,-0.1375925262495025,-0.19527606644033615,-0.14992989728424924,-0.012337371034746747,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2026,exp016_static_strict_oof_proxy,random,-0.1375925262495025,-0.2021954684052767,-0.14908735471547171,-0.01149482846596922,nan,nan,0.09299167990684509,494,1808,1945
fold_2,train,2027,exp016_static_strict_oof_proxy,retrieval,-0.0707369316709369,-0.21372712231842625,-0.08758330017692195,-0.016846368505985046,-3.192204423248768,3.1069438457489014,0.08526057749986649,570,1942,1945
fold_2,train,2027,exp016_static_strict_oof_proxy,recent,-0.0707369316709369,-0.22130469320795018,-0.08894313405770984,-0.018206202386772938,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2027,exp016_static_strict_oof_proxy,random,-0.0707369316709369,-0.18616279453703227,-0.08466087924220153,-0.013923947571264625,nan,nan,0.07561378926038742,495,1939,1945
fold_2,train,2028,exp016_static_strict_oof_proxy,retrieval,0.15417621332516074,0.11842460930160266,0.15381367957630077,-0.00036253374885997225,-3.446447804570198,3.366131544113159,0.08031626045703888,533,1930,1945
fold_2,train,2028,exp016_static_strict_oof_proxy,recent,0.15417621332516074,-0.03785793454211401,0.14217778694798483,-0.011998426377175908,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2028,exp016_static_strict_oof_proxy,random,0.15417621332516074,0.018094325081536394,0.14549325881254646,-0.008682954512614277,nan,nan,0.07988946884870529,557,1920,1945
fold_2,train,2029,exp016_static_strict_oof_proxy,retrieval,0.2091400239972588,0.13243355636985346,0.20750249399071713,-0.001637530006541682,-1.8429035246372223,1.7660377025604248,0.07686582207679749,778,1935,1945
fold_2,train,2029,exp016_static_strict_oof_proxy,recent,0.2091400239972588,0.10934675329655329,0.20665362992900563,-0.0024863940682531838,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2029,exp016_static_strict_oof_proxy,random,0.2091400239972588,0.1715526348038898,0.20957120684708355,0.00043118284982474053,nan,nan,0.08461166173219681,505,1931,1945
fold_2,train,2030,exp016_static_strict_oof_proxy,retrieval,0.10375614283883586,0.04677051627784293,0.09988204065044769,-0.0038741021883881704,-2.9074101746082306,2.825838565826416,0.08157160878181458,962,1934,1945
fold_2,train,2030,exp016_static_strict_oof_proxy,recent,0.10375614283883586,0.14992279598496797,0.11124313300753517,0.007486990168699317,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2030,exp016_static_strict_oof_proxy,random,0.10375614283883586,0.11819969745785919,0.10795866964998291,0.00420252681114705,nan,nan,0.08284451812505722,534,1878,1945
fold_2,train,2031,exp016_static_strict_oof_proxy,retrieval,0.08953063846966197,0.3416088782038034,0.11593020341716255,0.02639956494750058,-2.5495751202106476,2.4622864723205566,0.08728864789009094,518,1813,1945
fold_2,train,2031,exp016_static_strict_oof_proxy,recent,0.08953063846966197,0.336034760523798,0.11522112007512947,0.025690481605467497,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2031,exp016_static_strict_oof_proxy,random,0.08953063846966197,0.29479723156605636,0.1105943857655907,0.021063747295928734,nan,nan,0.09689587354660034,519,1937,1945
fold_2,train,2032,exp016_static_strict_oof_proxy,retrieval,0.07075530435474302,0.13244993232386856,0.07681867847621084,0.006063374121467818,-1.774478018283844,1.7077698707580566,0.06670814752578735,980,1933,1945
fold_2,train,2032,exp016_static_strict_oof_proxy,recent,0.07075530435474302,0.17457372870061275,0.08072482300296667,0.009969518648223652,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2032,exp016_static_strict_oof_proxy,random,0.07075530435474302,0.10025429027407257,0.07362414435129529,0.0028688399965522693,nan,nan,0.07781048864126205,511,1941,1945
fold_2,train,2033,exp016_static_strict_oof_proxy,retrieval,-0.012663966239372793,0.07303659784923015,-0.00611235041733311,0.006551615822039683,-2.7826614901423454,2.702953338623047,0.07970815151929855,770,1942,1945
fold_2,train,2033,exp016_static_strict_oof_proxy,recent,-0.012663966239372793,0.1725213134168215,0.0045008092633046955,0.01716477550267749,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2033,exp016_static_strict_oof_proxy,random,-0.012663966239372793,0.08295550696702707,-0.005559752863112949,0.007104213376259844,nan,nan,0.07328574359416962,544,1943,1945
fold_2,train,2034,exp016_static_strict_oof_proxy,retrieval,-0.0049316851300201135,0.09268243703147053,0.0038689712521018252,0.008800656382121939,-1.8441603630781174,1.7653898000717163,0.07877056300640106,798,1943,1945
fold_2,train,2034,exp016_static_strict_oof_proxy,recent,-0.0049316851300201135,0.1799368072954205,0.01191436767395936,0.016846052803979474,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2034,exp016_static_strict_oof_proxy,random,-0.0049316851300201135,0.05058501538545481,-0.0005421884971173461,0.004389496632902767,nan,nan,0.09298557788133621,504,1938,1945
fold_2,train,2035,exp016_static_strict_oof_proxy,retrieval,-0.08421612367688534,-0.1083822785764531,-0.08851675657896543,-0.00430063290208009,-2.7707175612449646,2.6895813941955566,0.08113616704940796,976,1938,1945
fold_2,train,2035,exp016_static_strict_oof_proxy,recent,-0.08421612367688534,0.08284554648777397,-0.07130619087969851,0.01290993279718683,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2035,exp016_static_strict_oof_proxy,random,-0.08421612367688534,0.0362281753640189,-0.07553757728850534,0.008678546388380004,nan,nan,0.09626468271017075,560,1942,1945
fold_2,train,2036,exp016_static_strict_oof_proxy,retrieval,-0.08139156496371643,-0.1327838668631746,-0.0882627559435353,-0.006871190979818878,-3.9602303355932236,3.88253116607666,0.07769916951656342,533,1929,1945
fold_2,train,2036,exp016_static_strict_oof_proxy,recent,-0.08139156496371643,0.19226005181773015,-0.05794451962503301,0.023447045338683414,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2036,exp016_static_strict_oof_proxy,random,-0.08139156496371643,0.05100074287331537,-0.07016867131788143,0.011222893645834994,nan,nan,0.08949333429336548,494,1942,1945
fold_2,train,2037,exp016_static_strict_oof_proxy,retrieval,0.0011747496701526787,-0.047372985779300346,-0.00435020410880098,-0.005524953778953659,-4.120269551873207,4.029666900634766,0.09060265123844147,582,1930,1945
fold_2,train,2037,exp016_static_strict_oof_proxy,recent,0.0011747496701526787,0.12082459162862985,0.012498896335725315,0.011324146665572635,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2037,exp016_static_strict_oof_proxy,random,0.0011747496701526787,0.1255701512122721,0.013604016338880042,0.012429266668727363,nan,nan,0.07947538048028946,543,1839,1945
fold_2,train,2038,exp016_static_strict_oof_proxy,retrieval,0.042802613109969495,0.10533638480043932,0.04744531936291143,0.004642706252941935,-2.6225149407982826,2.539364814758301,0.08315012603998184,513,1824,1945
fold_2,train,2038,exp016_static_strict_oof_proxy,recent,0.042802613109969495,0.09995617517024238,0.04771922546929844,0.004916612359328942,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2038,exp016_static_strict_oof_proxy,random,0.042802613109969495,0.1282236588351181,0.049698965598911515,0.00689635248894202,nan,nan,0.1081668809056282,490,1846,1945
fold_2,train,2039,exp016_static_strict_oof_proxy,retrieval,0.018807057512873444,0.017780761326421955,0.018536164057151038,-0.0002708934557224055,-1.8017206490039825,1.7212903499603271,0.0804302990436554,794,1933,1945
fold_2,train,2039,exp016_static_strict_oof_proxy,recent,0.018807057512873444,0.04491178960968789,0.02076891764651891,0.0019618601336454655,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2039,exp016_static_strict_oof_proxy,random,0.018807057512873444,0.0019091197605826428,0.01647158462173389,-0.0023354728911395527,nan,nan,0.08510728180408478,487,1923,1945
fold_2,train,2040,exp016_static_strict_oof_proxy,retrieval,0.05786302596083721,-0.03980126273511884,0.0494102701127219,-0.008452755848115306,-4.264316707849503,4.180118083953857,0.08419862389564514,534,1907,1945
fold_2,train,2040,exp016_static_strict_oof_proxy,recent,0.05786302596083721,-0.07842099681224313,0.04565823936178936,-0.012204786599047848,nan,nan,0.06675936281681061,1913,1944,1945
fold_2,train,2040,exp016_static_strict_oof_proxy,random,0.05786302596083721,-0.07528142877736473,0.046098465185458216,-0.01176456077537899,nan,nan,0.08807402104139328,515,1938,1945
fold_2,train,2041,exp016_static_strict_oof_proxy,retrieval,0.25808287081930076,0.28065235910290376,0.2659708401563015,0.007887969337000755,-3.334694914519787,3.251295328140259,0.08339958637952805,782,1879,1945
