stock,count,raw_mean_residual,mean_noise_variance,shrinkage,offset
1046,767,0.03437693673884192,0.00020990123973322516,0.988147355493497,0.03396948054432869
1047,669,-0.04574621089292838,0.00020176474589486313,0.9886015677509489,-0.04522477462887764
1048,334,0.09165247297472136,0.00041972075034561604,0.9765768442828672,0.08950567990541458
1049,770,-0.17524489023081669,0.00014221542125256048,0.9919386082088614,-0.17383217811584473
1050,733,-0.004720486166898421,0.00016061969658984313,0.9909048617904247,-0.004677552729845047
1051,718,-0.0354904021554131,0.00018927358355173515,0.9892996885265267,-0.03511064499616623
1052,718,0.015484891380481734,0.0002028379464377744,0.9885416334166554,0.015307459980249405
1053,759,-0.13152125770071513,0.00016525704375976928,0.9906447272362465,-0.13029083609580994
1054,679,-0.022137366128270684,0.0002131711432226503,0.987964933700414,-0.021870940923690796
1055,741,-0.07793440976948068,0.0001720096502591154,0.9902661801876659,-0.0771758109331131
1056,677,-0.039172870622868027,0.0001543654628328448,0.9912559129420268,-0.038830339908599854
1057,677,0.024958413088779507,0.0001904817271806684,0.9892321233067695,0.02468966320157051
1058,711,0.011093000839457816,0.0002695917447804216,0.9848279076004649,0.010924696922302246
1059,784,0.19180864571446402,0.0001813355161800147,0.989743853194447,0.18984143435955048
1060,733,0.005961100223993865,0.00015716748870450131,0.9910986040258728,0.005908038001507521
1061,643,0.10372737349459285,0.00022685093633041436,0.9872024933968739,0.10239992290735245
1062,682,0.011632460396179706,0.0001896680173673209,0.9892776288701121,0.011507732793688774
1063,671,0.02186583895125217,0.00019918222509791313,0.9887458219043376,0.021619757637381554
1064,719,0.02279700333141153,0.00020082193286978178,0.988654226415184,0.022538354620337486
1065,754,-0.041573836793011396,0.0001980410034178144,0.9888095815483227,-0.04110860824584961
1066,762,-0.14671237988329036,0.00016513761250463755,0.990651425085055,-0.14534083008766174
1067,422,0.04865116527595367,0.00033442042490345914,0.9812478929298621,0.047738853842020035
1068,752,0.17689297664192247,0.0001770556816472726,0.9899834915258722,0.17512112855911255
1069,715,0.020835837768716413,0.0001976391138582373,0.9888320369310368,0.02060314454138279
1070,347,0.06444006878077468,0.00044878754215819407,0.9749952882540551,0.06282876431941986
1071,763,0.09579596472940705,0.0001672249262877522,0.9905343790502742,0.09488919377326965
1072,382,0.04380658538085628,0.00020387063054678466,0.9884839686376843,0.043302107602357864
1073,476,0.08566924540654701,0.00031997251354027353,0.9820434898061129,0.08413092792034149
1074,752,0.14147106488482988,0.00016468586488474222,0.9906767604555468,0.14015209674835205
1075,519,0.030112961463285664,0.0002842775137907683,0.9840146331305224,0.029631594195961952
1076,625,0.1542620840534568,0.00018403961619447898,0.9895925038643087,0.15265659987926483
1077,691,0.15323430149884715,0.0002072780575033473,0.9882937466238895,0.15144050121307373
1078,683,-0.05376604616118385,0.00020134678872369335,0.988624911100212,-0.05315445363521576
1079,771,0.019995035810200387,0.000194786497842067,0.988991454773269,0.019774919375777245
1080,346,0.19762937883130474,0.00044870736497730626,0.974999643736809,0.19268856942653656
1081,692,0.19303056455992507,0.00013707744380135714,0.9922275875712863,0.1915302574634552
1082,801,0.02400791628772251,0.00017658979171238017,0.990009584838787,0.023768067359924316
1083,571,0.17310507935121158,0.00023470129042812927,0.9867654868092492,0.17081411182880402
1084,462,-0.13673061556565813,0.0002547462747832648,0.9856513935268449,-0.13476872444152832
1085,695,0.018729358270978755,0.00020654052611301268,0.988334913625513,0.018510878086090088
1086,669,0.07694632799179475,0.00021324588429981486,0.9879607648230175,0.07601995021104813
1087,750,0.0015631787131230037,0.00018367596525479293,0.9896128548281,0.0015469416975975037
1088,676,0.11921294733259231,0.0002003167550478286,0.988682444274802,0.1178637444972992
1089,769,0.10120196281768798,0.00021040820219438093,0.9881190685946075,0.09999959170818329
1090,732,-0.059081001479504375,0.00019742600113628565,0.9888439449140302,-0.058421891182661057
1091,683,0.06658577949005025,0.0002229083213691657,0.9874221134543354,0.06574827432632446
1092,778,-0.04097689469380826,0.00013510333725507553,0.9923386635994085,-0.04066295549273491
1093,723,0.10792466732100127,0.0001832133203252047,0.9896387469932322,0.1068064346909523
1094,738,-0.1820907778293399,0.00013123606431242148,0.9925563335330218,-0.18073534965515137
1095,694,0.0940746515788009,0.0002071675181226905,0.9882999164137932,0.0929739698767662
1096,676,0.0033092265011819863,0.00017192817568698673,0.9902707458787916,0.0032770303077995777
1097,742,-0.05593328842406244,0.00019185674588257222,0.9891552368560773,-0.05532670393586159
1098,707,-0.07199414678660908,0.00019703221706177454,0.988865948925966,-0.07119256258010864
1099,602,0.1237767701458025,0.00033096914182711366,0.9814378260286488,0.12147920578718185
1100,656,0.05291570243624425,0.0002894583494515183,0.9837280471314088,0.05205466225743294
1101,732,0.0807669408214813,0.00022050214427549972,0.9875561955525961,0.07976189255714417
1102,743,0.019036172376506903,0.0002121959356380168,0.9880193316568916,0.01880810596048832
1103,739,-0.10322013090166776,0.00019244727281863083,0.9891222202318045,-0.10209732502698898
1104,748,-0.0016473428156963963,0.0002200326751682763,0.9875823605504925,-0.00162688666023314
1105,393,-0.07432114930572249,0.00037377234897141895,0.979087440387532,-0.07276690751314163
1106,802,0.06961605290039222,0.00016057455658359467,0.990907394615435,0.0689830631017685
1107,704,0.0826834267963105,0.0001891000995447781,0.9893093913468937,0.08179949223995209
1108,671,0.02339696249301405,0.00018783138466389165,0.9893803553311837,0.023148495703935623
1109,831,0.02860615433952474,0.00017677091133170392,0.9899994406251298,0.028320075944066048
1110,714,-0.05457791429487806,0.00018132441569523354,0.989744474587491,-0.05401818826794624
1111,736,-0.11316534459246727,0.00016026338283799585,0.9909248550593569,-0.11213835328817368
1112,722,0.02311955530704657,0.00016134604737881965,0.9908641077181274,0.02290833741426468
1113,766,-0.11888848406119229,0.00016068634840031766,0.9909011219525747,-0.11780673265457153
1114,666,-0.0035544328794286056,0.00019713502295353423,0.9888602042059237,-0.0035148372408002615
1115,652,0.09414216439793903,0.00020041497129752063,0.988676958055993,0.093076191842556
1116,769,-0.16903655804809964,0.00015575490716815405,0.9911779017171571,-0.16754530370235443
1117,674,0.24224578206723096,0.00019477035248989383,0.988992357199145,0.2395792305469513
1118,681,0.016121520082330913,0.00020376267560988503,0.9884899964949398,0.01593596115708351
1119,750,0.07696446243984004,0.00023512491968739213,0.986741915591549,0.07594405859708786
1120,739,-0.09987059301105662,0.00014514314514400096,0.9917740171725031,-0.09904906153678894
1121,741,-0.013047223461995482,0.00016394718425179566,0.9907181906877809,-0.01292612124234438
1122,655,0.05238446707744862,0.00019777467179514987,0.9888244625835791,0.051799044013023376
1123,713,0.045619046729617085,0.00024497060004381456,0.9861944076952375,0.04498925060033798
1124,733,0.06983347613069688,0.0001886948431084979,0.9893320577536103,0.06908849626779556
1125,662,0.13475046753095535,0.00022762226359243103,0.9871595386846351,0.13302020728588104
1126,722,0.034986153760940414,0.00016142675945488523,0.9908595793338861,0.03466636687517166
1127,773,-0.07651444825248607,0.00017252195653025628,0.9902374724136647,-0.07576747238636017
1128,596,0.0817176547485885,0.00022804764963998793,0.9871358508122344,0.0806664302945137
1129,762,-0.036837126618786534,0.00017974959986848186,0.9898326389698645,-0.03646259009838104
1130,738,0.012100740671561663,0.0002065340066086257,0.9883352775418556,0.011959589086472988
1131,746,-0.16623149581762883,0.00011976984610489232,0.9932022726931717,-0.16510149836540222
1132,735,0.03123555009817185,0.00019442204574993187,0.989011825804468,0.030892329290509224
1133,758,-0.1302708212045417,0.00015576097212042353,0.9911775612235185,-0.12912151217460632
1134,769,0.10026009675526812,0.00019772958376558956,0.9888269818802282,0.09913989156484604
1135,701,0.09546821438073022,0.00021267441216664068,0.9879926410571199,0.09432189166545868
1136,762,-0.16050807454835947,0.00015139285267984283,0.9914228532521231,-0.15913137793540955
1137,672,0.02062034690918933,0.0002023321980587239,0.9885698767127791,0.02038465440273285
1138,721,-0.054110884204010855,0.00024694028752603745,0.9860849483785452,-0.05335792899131775
1139,228,0.1789327922579424,0.0006639249161269088,0.9634468124992478,0.17239223420619965
1140,656,0.1323820410485141,0.00018452865872821574,0.989565136942038,0.13100065290927887
1141,584,0.09228991803694006,0.00023760580524847914,0.986603898879103,0.09105359017848969
1142,738,-0.06567939312820674,0.00020751629764631098,0.9882804494381542,-0.06490965932607651
1143,686,0.07178687831012223,0.00017997887967957584,0.9898198020075591,0.0710560753941536
1144,675,-0.13130074849007306,0.0001859203770839658,0.9894872643746815,-0.12992042303085327
1145,336,0.114631336717312,0.0006237073446163205,0.9655848364523602,0.1106862798333168
1146,603,0.023568327592725976,0.00025225501533248274,0.9857897199435858,0.02323341555893421
1147,713,0.023164691037771412,0.00020888197323369782,0.9882042322360073,0.022891445085406303
1148,684,-0.017810136142421013,0.00019012979187280199,0.989251804274257,-0.017618710175156593
1149,712,-0.01995097633367509,0.0001809157640204127,0.9897673510061261,-0.019746825098991394
1150,711,0.07831899109447137,0.0002141788011824177,0.9879087319247948,0.07737201452255249
1151,742,0.15422006454343865,0.00021042288480008063,0.9881182493758661,0.15238766372203827
1152,702,0.04793243850594615,0.00015843156448891953,0.9910276537167527,0.04750237241387367
1153,716,0.0016322774999884253,0.0001933029739551893,0.9890743815105013,0.0016144438413903117
1154,694,0.20681127755612844,0.0001951220536419383,0.9889726996408588,0.20453070104122162
1155,754,0.04544998346197984,0.00015997736485645113,0.9909409045168772,0.04503824934363365
1156,293,0.10395377246287903,0.0004325657293907889,0.9758773026245158,0.10144612938165665
1157,728,-0.0483347965394157,0.00019485874156963852,0.9889874168134418,-0.047802504152059555
1158,755,-0.03353445796258994,0.00016829236723815423,0.990474533030854,-0.033215027302503586
1159,687,-0.050991593278521534,0.00020479874525769948,0.9884321487232408,-0.050401728600263596
1160,780,0.1765734116964711,0.0001608839952847535,0.9908900321377321,0.17496483027935028
1161,676,-0.08845026738812166,0.00021225832131772167,0.9880158515481995,-0.08739026635885239
1162,406,0.07225921927616367,0.0003441147878649223,0.9807147799261083,0.0708656832575798
1163,779,-0.15198791079314017,0.00015516457386939063,0.99121104485073,-0.15065209567546844
1164,745,0.25229730396687783,0.00016524880377602285,0.9906451893415628,0.24993711709976196
1165,740,-0.12540377897864863,0.00018605502634688325,0.9894797308253933,-0.12408449500799179
1166,691,0.147501397491116,0.0002108661586206148,0.9880935174693768,0.1457451730966568
1167,764,0.02273073143457399,0.00022637182853756178,0.9872291764796197,0.022440440952777863
1168,697,-0.059566736692319516,0.00019408435293529651,0.9890307018762564,-0.05891333147883415
1169,713,-0.026963029201775998,0.00021179477334734378,0.9880417105893763,-0.026640597730875015
1170,711,0.21781846897286244,0.00020571306989722866,0.9883811040694814,0.21528765559196472
1171,708,0.20988987834655842,0.00018856558076088802,0.9893392877473184,0.20765230059623718
1172,590,0.18558357443376367,0.00022882364253310402,0.9870926421196141,0.18318818509578705
1173,751,0.10063227182489816,0.00013334670574061212,0.9924375239853698,0.09987124055624008
1174,243,0.13122060907613717,0.00036180168869091525,0.9797436318527026,0.1285625547170639
1175,687,0.14482974989835873,0.0002041646335097898,0.9884675528283976,0.14315950870513916
1176,680,0.17214488867971608,0.00022651502260136094,0.9872212013819125,0.16994509100914001
1177,696,0.07637230008733513,0.0002750395330789986,0.9845260609724357,0.07519052177667618
1178,575,-0.1242959565896055,0.00020218716337209357,0.9885779764089291,-0.12287624180316925
1179,737,0.034374753835900426,0.00017796488441986842,0.9899325733471234,0.03402869030833244
1180,649,0.25046454044130667,0.00016901960123772884,0.9904337648372953,0.24806854128837585
1181,721,0.07643883607134574,0.00019246104210293025,0.989121450411276,0.0756072923541069
1182,676,0.12000911591296255,0.0002787043505456108,0.9843231078260923,0.1181277483701706
1183,757,-0.07747094245698878,0.0001617262324638538,0.9908427776391762,-0.07676152139902115
1184,739,0.012069115742879727,0.00018323652270840662,0.9896374484274665,0.011944049037992954
1185,758,-0.05839641290498126,0.0001974754014051251,0.9888411845766943,-0.05774477869272232
1186,727,-0.11112443968510201,0.00019417765822026553,0.9890254863030855,-0.10990490019321442
1187,638,0.2629757857790982,0.00024138788825801746,0.9863935681834433,0.25939762592315674
1188,577,0.09365947746818618,0.0003108767033926119,0.9825450269614073,0.09202465415000916
1189,463,0.11379687520061856,0.00043124200995606275,0.9759493464859791,0.11105998605489731
1190,724,-0.06018211756117683,0.00021014097195631916,0.9881339789932585,-0.059467993676662445
1191,680,-0.07584346856182332,0.0001932799498286267,0.9890756686338776,-0.07501492649316788
1192,636,0.23629619836376733,0.00023419490073485334,0.9867936643900582,0.233175590634346
1193,719,0.03453544812258825,0.00023281561144981923,0.9868704218138468,0.03408201411366463
1194,632,0.13862988806058524,0.00020764018816575808,0.9882735347279125,0.13700425624847412
1195,682,0.2093761788621064,0.00020224048256667706,0.9885749986970264,0.20698405802249908
1196,707,0.06922159185883348,0.00018390965769415413,0.9895997766236881,0.06850167363882065
1197,760,-0.07999880182752876,0.00014632768990188732,0.9917074398515467,-0.07933540642261505
1198,755,-0.08211474396066358,0.00017005369807694605,0.9903757999213566,-0.08132445812225342
1199,311,0.09196578606291617,0.0005405899038647702,0.9700336884619112,0.0892099142074585
1200,670,0.08464753801948321,0.00019911954909874227,0.9887493233764303,0.0836951956152916
1201,688,0.1294957271027162,0.00019368424843687243,0.9890530675169876,0.1280781477689743
1202,696,-0.032378628100643216,0.00019451349162416008,0.9890067143631023,-0.03202268108725548
1203,623,-0.18215880903264398,0.0002017478237142748,0.9886025128511875,-0.18008264899253845
1204,749,-0.019257126888322415,0.0002015402934860137,0.9886141035179044,-0.019037866964936256
1205,724,0.10615876803781775,0.00019056432222310025,0.9892275045305946,0.10501517355442047
1206,687,0.130002395411224,0.00023873559737935004,0.9865410590376866,0.12825269997119904
1207,753,-0.04569590509007097,0.0001788864821020726,0.989880966360047,-0.045233506709337234
1208,438,0.178088633022505,0.0003085605957724902,0.982672817494744,0.17500285804271698
1209,707,0.25086469658224975,0.00018505641686368944,0.9895356051846999,0.24823954701423645
1210,580,0.11945683601922516,0.00027331209610804535,0.9846217533611753,0.11761979758739471
1211,723,-0.1429534393928193,0.00015774943321191873,0.9910659392613942,-0.14167629182338715
1212,643,0.1479856160702546,0.0002101319160399503,0.9881344842857387,0.14622968435287476
1213,695,-0.02759796772822202,0.00022179576228347077,0.9874841053033665,-0.027252554893493652
1214,754,-0.09737429033164478,0.00015016294189822393,0.991491940877425,-0.09654582291841507
1215,719,0.11695621596708873,0.0002199101141334482,0.9875891914927508,0.11550469696521759
1216,728,0.08415759604674979,0.00020373832936764115,0.9884913559211402,0.08318905532360077
1217,607,0.19336128624768303,0.0002772595381468119,0.984403109792181,0.19034545123577118
1218,755,0.03089886150316687,0.00016496897696263052,0.9906608825238342,0.03061029314994812
1219,691,0.07022822380346258,0.00016855389979370978,0.9904598713251384,0.06955824047327042
1220,469,0.1184144779416258,0.0002832621315000582,0.9840708201555959,0.1165282353758812
1221,753,0.04057298449411058,0.00021025918230459765,0.9881273832641911,0.04009127616882324
1222,650,-0.07444779489046106,0.00020904336323499144,0.9881952259729333,-0.07356895506381989
1223,742,-0.09424409249451042,0.0001854789508900942,0.9895119627224005,-0.0932556539773941
1224,656,-0.06963956112570198,0.0002254405995884352,0.9872810437975861,-0.06875381618738174
1225,652,0.2212862012367924,0.00020311152597097412,0.9885263561603604,0.21874724328517914
1226,325,0.06933303258739985,0.00044790880072567013,0.9750430264435268,0.06760268658399582
1227,775,0.1485140289690706,0.0001972528400215403,0.9888536207541164,0.14685863256454468
1228,749,0.10186612734431837,0.00020563813255900185,0.9883852874513667,0.10068298131227493
1229,666,-0.12722520010445165,0.00019859122488100864,0.9887788398469202,-0.1257975846529007
1230,714,0.014885126469599433,0.00021218417112496497,0.9880199879285829,0.014706802554428577
1231,751,-0.09399575197426838,0.00015670953408449128,0.9911243107052253,-0.09316147118806839
1232,699,0.06203151130262704,0.0002115595691508908,0.9880548319820918,0.06129053607583046
1233,672,-0.007877562692599548,0.00017023648682098808,0.9903655546482922,-0.007801666855812073
1234,704,0.16709072295105382,0.00019178448620412388,0.989159277078274,0.1652793437242508
1235,689,0.20167475019031472,0.0002192732319585111,0.987624689657701,0.19917896389961243
1236,753,-0.0707515126371269,0.00017176272157652095,0.9902800177644854,-0.07006380707025528
1237,676,0.03182506053598278,0.0002357334406413653,0.9867080587584901,0.031402043998241425
1238,599,0.21308179766885027,0.00024338978351896864,0.9862822742854043,0.2101587951183319
1239,654,0.01605360865926182,0.00021075691147285315,0.9880996126619139,0.015862563624978065
1240,673,0.21656618408864312,0.00018028913645991575,0.9898024318211842,0.21435773372650146
1241,711,-0.10528326798138718,0.00017613652786125804,0.990034972316915,-0.10423411428928375
1242,713,-0.048390400834998105,0.00016696406314195406,0.9905490054281544,-0.04793306440114975
1243,750,0.19890734362726412,0.00015699147433210472,0.9911084842030405,0.19713875651359558
1244,743,-0.1653395408982584,0.00018841193381872114,0.9893478817749963,-0.1635783314704895
1245,631,-0.1223516774831691,0.00023758338319452687,0.9866051460906976,-0.12071279436349869
1246,688,0.10746780882838594,0.0002063498906728594,0.9883455549364849,0.10621532797813416
1247,699,-0.012570445220624343,0.0002084072499503091,0.98823072480885,-0.012422500178217888
1248,742,0.029038845405805945,0.00015579689320448331,0.9911755445759036,0.028782593086361885
1249,783,0.17302225266540444,0.00018270829488913697,0.9896670125523268,0.17123441398143768
1250,274,0.01639303165984197,0.0004488739795503009,0.9749905927400498,0.01598305255174637
1251,619,0.13501048075284972,0.000195929786349216,0.9889275561651703,0.13351558148860931
1252,717,-0.15841921537565268,0.00018398489043996142,0.9895955664231267,-0.1567709594964981
1253,657,0.029070225134605325,0.00020688457320144625,0.9883157094235143,0.02873056009411812
1254,314,0.30904016503471005,0.0003765767367394523,0.9789338403124671,0.30252987146377563
1255,663,-0.07450871569347507,0.00023725088026359064,0.9866236417115769,-0.07351206243038177
1256,744,-0.13512484023788124,0.00018343701903847267,0.9896262274087281,-0.13372308015823364
1257,744,-0.06995507179739414,0.0001966475820125925,0.9888874426507205,-0.06917769461870193
1258,717,-0.07042958851087958,0.00018631940173677292,0.989464939507189,-0.0696876049041748
1259,789,-0.04258743704016898,0.0001584959564522044,0.9910240397831259,-0.04220517352223396
1260,727,-0.05757605396031801,0.00018722701660706486,0.9894141634846145,-0.05696656182408333
1261,669,-0.07467358820669365,0.00023352998775237006,0.9868306652948604,-0.07369018346071243
1262,371,0.02375946260456528,0.00036760892207974145,0.9794251889739505,0.023270616307854652
1263,735,-0.1399519112582008,0.0001541498296038017,0.9912680209058753,-0.13872985541820526
1264,665,0.03397456269459169,0.00021990775401108714,0.9875893230351553,0.03355291485786438
1265,757,0.03816973698501385,0.00020976659463709467,0.9881548685353935,0.037717610597610474
1266,642,-0.13617799501152378,0.00021571441789617455,0.9878230957277208,-0.1345197707414627
1267,735,0.0006884105934374997,0.00015372709669337606,0.9912917585269806,0.0006824157317169011
1268,761,-0.07846658398322615,0.00014113296504042426,0.9919994756600992,-0.07783880829811096
1269,675,0.21915446170640213,0.0002183320092760184,0.9876771556479846,0.21645385026931763
1270,466,0.018686100996455155,0.00031628099417877094,0.9822469760777607,0.018354365602135658
1271,717,0.010131634392540492,0.0001702989657555461,0.9903620527649382,0.010033986531198025
1272,720,0.13784618094408263,0.00018617148262986614,0.9894732152554444,0.13639509677886963
1273,712,0.15572693465170293,0.00022001403069302168,0.9875833996946803,0.1537933349609375
1274,731,-0.11296525787658959,0.00019259087435292358,0.9891141917391567,-0.11173553764820099
1275,759,-0.1415785389592839,0.00017584614369944862,0.9900512375269152,-0.14017000794410706
1276,688,0.1353177154628928,0.00021389640918576056,0.9879244815962439,0.1336836814880371
1277,744,-0.0085552616748378,0.0002181599985032267,0.9876867445399088,-0.00844991859048605
1278,737,0.28190171057699576,0.00019078925687799307,0.9892149262361419,0.2788613736629486
1279,349,0.3280326139720899,0.0003307703823962137,0.9814487665171234,0.32194721698760986
1280,691,-0.019939531774331536,0.00024016440383351062,0.9864615992693335,-0.019669583067297935
1281,729,-0.1422630449353279,0.00020430318491117692,0.9884598169274158,-0.14062130451202393
1282,744,0.19541863449949332,0.00020273019198243798,0.9885476507816012,0.1931806355714798
1283,763,-0.12077569991452705,0.00019635804510522068,0.9889036228290469,-0.11943552643060684
1284,449,0.255840095055636,0.0002695057271001075,0.984832675082501,0.2519596815109253
1285,719,0.11744251408629114,0.00017402039310738924,0.990153515048892,0.11628612130880356
1286,749,-0.17452339531955754,0.00015584010811758457,0.991173118455894,-0.17298290133476257
1287,385,0.06475258308474893,0.0004366173853055181,0.9756568560187519,0.06317630410194397
1288,619,0.060178518007917146,0.0002562065102301913,0.9855703324457817,0.05931016057729721
1289,732,0.061788686156741095,0.00023066425479739716,0.9869901686135972,0.06098482757806778
1290,712,0.023870412884227764,0.0002307863775212481,0.9869833703549012,0.023559700697660446
1291,720,0.01146725314643441,0.00019808490765791062,0.9888071284821595,0.011338901706039906
1292,709,-0.03012595213020328,0.00022949131210348584,0.9870554680935337,-0.0297359861433506
1293,729,0.11836290698171438,0.00017819798359597472,0.9899195199129365,0.11716975271701813
1294,695,-0.022102242598323513,0.00022354278246604668,0.9873867647344586,-0.0218234620988369
1295,749,-0.022191050641477427,0.00018995724162393135,0.9892614539355776,-0.02195275016129017
1296,675,-0.09898227720210949,0.00021370090619290922,0.9879353855560411,-0.09778809547424316
1297,716,0.07370394328479037,0.00025127347457749296,0.9858442303554429,0.07266061007976532
1298,745,-0.04638715482023138,0.00018746413377835613,0.9894008989514,-0.045895494520664215
1299,730,-0.02359059133809315,0.00015873973170347068,0.9910103583831805,-0.02337852120399475
1300,741,0.1614286567445206,0.00017658463498606086,0.9900098736616381,0.1598159670829773
1301,697,-0.06316321254594297,0.0001981733894946914,0.9888021847642925,-0.0624559223651886
1302,663,-0.004755052975287624,0.00022985286774029664,0.9870353388274811,-0.004693405237048864
1303,719,0.028190608404483515,0.00017372781458110942,0.9901699070980354,0.027913492172956467
1304,748,0.03421338110225883,0.00014317862734390246,0.9918844525754136,0.03393572196364403
1305,678,0.09514969374687798,0.00025351368514549353,0.9857198278360407,0.0937909409403801
1306,570,0.11509591384807177,0.00026371738440891134,0.9851535968490945,0.11338715255260468
1307,665,-0.06078717274997467,0.00020902483094809013,0.9881962601466948,-0.06006965786218643
1308,681,0.10613610142658679,0.00019137097707830794,0.9891823980588735,0.1049879640340805
1309,703,0.06449084893494293,0.00021745329792589998,0.9877261421395254,0.06369929760694504
1310,675,-0.013805501672128836,0.00019910712889360338,0.9887500172494724,-0.013650190085172653
1311,645,0.06805122205337813,0.00021547314112864055,0.9878365499412293,0.06722348183393478
1312,727,0.13088551746038246,0.00021209369520790023,0.9880250350670078,0.12931816279888153
1313,684,0.0766815137314169,0.00021666527295075426,0.9877700771706793,0.07574370503425598
1314,689,-0.06942151946992936,0.0002436873780959244,0.9862657318774425,-0.06846806406974792
1315,712,-0.12709518291024763,0.000187398720571032,0.9894045581854953,-0.12574855983257294
1316,715,0.012884411435912955,0.00020266038710156875,0.9885515489559745,0.012736904434859753
1317,656,0.17384860555857148,0.0001928504577057442,0.9890996792511361,0.17195360362529755
1318,673,-0.029261858051678757,0.00021697418891566725,0.9877528536054248,-0.028903484344482422
1319,690,-0.0030789014761862547,0.00017298934544044984,0.9902112830965951,-0.0030487629119306803
1320,676,0.0010024163866492772,0.00022968014022944943,0.9870449551648713,0.000989430001936853
1321,631,0.14033390649353789,0.00026422614293160476,0.9851253814825774,0.13824649155139923
1322,634,-0.02163906913832394,0.0002322540888907134,0.9869016739544451,-0.021355632692575455
1323,705,-0.13760154747688177,0.00018123135242625066,0.9897496841985884,-0.13619108498096466
1324,637,0.1874318124705946,0.00025607556286996687,0.9855776010954468,0.18472859263420105
1325,656,0.006482848985597673,0.00024755586501345827,0.9860507445385358,0.0063924179412424564
1326,669,0.03427055872620399,0.00023685818975682421,0.9866454861858067,0.03381289169192314
1327,607,0.0976358355073599,0.0003551270337205512,0.9801098961503548,0.09569384902715683
1328,685,-0.08867305336642439,0.000168110052828971,0.9904847539663029,-0.08782930672168732
1329,671,0.051100599671118574,0.00023480692681857363,0.9867596089739726,0.050424009561538696
1330,249,0.18347289453982468,0.0005967450249519794,0.9670235133411206,0.17742259800434113
1331,694,0.030612479276037226,0.0001798414836261645,0.989827494524329,0.03030107356607914
1332,642,0.08079289176103853,0.00020484977200195965,0.9884292998778864,0.07985806465148926
1333,671,-0.01262021242695043,0.00021834059932292026,0.9876766767931409,-0.012464689090847969
1334,373,0.031437790153633016,0.0003399655972677583,0.9809428815451994,0.030838675796985626
1335,628,-0.09419338776474925,0.00019667584070039997,0.9888858635000661,-0.09314651042222977
1336,664,0.07384970954181738,0.00019666581474935628,0.9888864237692104,0.07302897423505783
1337,697,-0.07882453618541767,0.00021908583783912346,0.9876351350070706,-0.07784987986087799
1338,504,-0.05584405032208278,0.0002477065887993547,0.9860423701100339,-0.055064599961042404
1339,641,-0.10071333369469726,0.0001743666610305557,0.990134115690658,-0.09971971064805984
1340,498,0.09100431717004642,0.0003332304881668706,0.981313369944245,0.08930375427007675
1341,627,-0.09185993860801013,0.00022603564495935434,0.987247900505757,-0.09068853408098221
1342,578,-0.07361194588708012,0.00022562896960934227,0.9872705515794766,-0.07267490774393082
1343,610,0.009543350187786778,0.00022970727696266667,0.9870434443567552,0.009419701062142849
1344,657,0.03301958082586844,0.00022075131005327018,0.9875423093190677,0.03260823339223862
1345,571,-0.02374762562372691,0.00024140784043511943,0.9863924588328787,-0.023424478247761726
1346,594,0.21006499761903677,0.0002136448894080227,0.9879385098736525,0.20753130316734314
1347,655,0.06729469175045272,0.00021827910809965682,0.9876801046507966,0.06646563112735748
1348,633,0.04845067870319125,0.0002569978104988344,0.9855264110892487,0.04774942249059677
1349,591,0.06551342711322224,0.00025817575969456434,0.9854610359198278,0.06456092745065689
1350,581,-0.2154631655240069,0.0002687250580464774,0.9848759453406433,-0.2122044861316681
1351,640,-0.14700486210058444,0.0002042002455145095,0.9884655644505003,-0.1453092396259308
1352,572,-0.05094843070589371,0.00022329821756767354,0.987400390260021,-0.050306499004364014
1353,575,-0.12390472789821418,0.00029359778107795843,0.9834991879630407,-0.12186019867658615
1354,641,-0.001462227542842513,0.00023870141871100458,0.9865429599620951,-0.0014425503322854638
1355,599,0.01372136730383553,0.00027631633456817674,0.984455343755547,0.013508073054254055
1356,541,-0.0565781752336185,0.0002870629775438733,0.9838605301108266,-0.0556650348007679
1357,593,0.08091842589356495,0.00025675978141031185,0.985539622552858,0.07974831759929657
1358,572,-0.01485311265601744,0.000283657308878297,0.9840489519234524,-0.014616189524531364
1359,555,0.25532447596391045,0.0001853556163544842,0.9895188636643195,0.25264838337898254
1360,549,-0.008336484137047184,0.000254239769222695,0.9856795139486472,-0.0082171019166708
1361,579,0.05632962940971726,0.00027846206180909397,0.9843365228993274,0.05544731020927429
1362,570,-0.1137306465881697,0.00023321878409639406,0.9868479840282941,-0.11223486065864563
1363,556,-0.036273894617133005,0.00019070558037142323,0.9892196053698862,-0.035882849246263504
1364,590,-0.08523678974864089,0.00026102973172897095,0.9853026788793179,-0.08398403972387314
1365,558,0.05923631053508049,0.00030631570842953746,0.9827967101984889,0.05821724981069565
1366,540,0.14745241015356172,0.00028209577765291646,0.984135369236571,0.14511312544345856
1367,528,0.09811067853341669,0.00032705194257978107,0.9816534888148407,0.09631069004535675
1368,558,-0.08141107216317167,0.00020068056271844463,0.9886621228051632,-0.08048804104328156
1369,555,-0.050261947796218565,0.0002363292287531186,0.9866749126050242,-0.04959220439195633
1370,527,-0.1489744205982115,0.00024062146249369766,0.9864361837105252,-0.1469537615776062
1371,579,-0.009193362307852207,0.0002918121741762167,0.9835978967910672,-0.009042572230100632
1372,556,-0.09849960170351237,0.00019816808560019604,0.9888024811057305,-0.09739664942026138
