feature,rawIC_fold2,rawIC_fold3,rawIC_pooled,rawIC_valid,basecorr_fold2,basecorr_valid,partial_fold2,partial_fold3,partial_valid,pool_pass
F1_rank_num58,-0.034066360981000986,-0.010897892216202411,-0.022482126598601698,-0.013827577960614361,-0.3188751130562512,-0.2060228361543541,0.0050520887854168875,0.012211928563486409,0.005087091802693516,True
F1_rank_num59,0.011464287575072278,0.012745146240916005,0.012104716907994141,0.00024859150072471494,-0.00045740759479014135,0.027543473473215955,0.011520400690480001,0.012392724634196535,-0.002280136452957036,True
F1_rank_num62,0.0012953798946546144,0.0017497933645940517,0.001522586629624333,-0.018822181013879353,-0.031411231979677,-0.06600891847324943,0.005148796639916682,0.013296079904685785,-0.012761994106156117,False
F1_rank_num63,0.016969136873346353,0.012818870413357903,0.014894003643352128,-0.005751035560618904,0.11900384933541366,0.03769488557138292,0.0023701734810024303,0.014064059928162438,-0.009211750526285194,True
F1_rank_num65,0.0037558356563770776,-0.0008068040053107165,0.0014745158255331805,-0.0163467758000426,0.08189534940303854,-0.03853990496011693,-0.0062907906890312835,0.004940597605988923,-0.01280848078072866,False
F1_rank_num66,-0.03662296357297556,-0.019990830438710767,-0.028306897005843164,-0.06096661845425402,-0.36142653955311704,-0.24448776049419696,0.007715541857094672,0.02031574396602274,-0.038520537537991895,True
F1_rank_num69,-0.04456821450330592,-0.026958281356286865,-0.03576324792979639,-0.07053405050305797,-0.4235764244981238,-0.2845002324952626,0.007394614847524537,0.019869125401923603,-0.04441448023755332,True
F1_rank_num70,0.012985891743629132,-0.0064169369198325225,0.0032844774118983046,0.05241358239458072,0.3438670170860776,0.22606251931250962,-0.029198474747953305,-0.04176130799335481,0.03165909721967521,False
F1_rank_num77,-0.017864032871402213,-0.030867076589699435,-0.024365554730550826,-0.016561087792157425,-0.11331972441543983,-0.20247725877351475,-0.003962377440839604,-0.016745969989603496,0.002028067447951743,True
F1_rank_num78,0.020261008839830133,0.01750871845075164,0.018884863645290885,-0.005186812330785673,0.03757911939106058,0.06225758549485714,0.01565093789363465,0.01688389078669311,-0.010902594580350838,True
F1_rank_num80,0.0047363098862645125,0.00506515534455985,0.004900732615412181,-0.0012341511413752066,-0.061146590539827975,-0.03759574118350216,0.012237553264884748,0.007800482067257579,0.0022174615160681,False
F1_rank_num81,-0.0019729552696838857,0.00249060430196156,0.00025882451613883713,-0.006173148863586126,-0.1062511653799879,-0.08466141454737605,0.011061554810778893,0.009804397132934649,0.0015994977407853802,False
F1_rank_num82,-0.01719905588232074,-0.006186887276669968,-0.011692971579495353,-0.0070872544436874916,-0.08493092048275612,-0.027605719955203188,-0.006780036615883838,-0.0037157562642871063,-0.0045528117271537525,True
F1_rank_num83,-0.01835882457657319,-9.351078632393133e-05,-0.009226167681448561,-0.007598839007840535,-0.10896115821486213,-0.026749551450405574,-0.004991862340900422,0.002920818586710049,-0.0051429999297784995,False
F1_rank_num89,-0.00042289129350218745,-0.003892633075463285,-0.002157762184482736,-0.010288949355134951,-0.06069076822253878,-0.03687653077721424,0.007022433445841409,0.002444730927627243,-0.006903366403811595,False
F1_rank_num92,-0.016688299097919936,-0.01142208123151562,-0.014055190164717778,-0.009073415936493105,-0.2226323032014407,-0.09526204743068345,0.010623429577598098,-0.00025602437012731474,-0.00032753998525638164,True
F1_rank_num93,-0.013281656993313488,-0.010962902313003762,-0.012122279653158624,-0.009884716102966856,-0.18979997943155683,-0.08395622284513253,0.010002320517188404,-0.0018674013811803784,-0.0021768121670137563,True
F1_rank_num94,0.012374660803844128,-0.0030295916954133045,0.004672534554215411,0.005352189046526685,0.026251471489067434,0.039824551666199144,0.009154224881776788,-0.01328079940654974,0.001695952401606438,False
F1_rank_num95,0.01450964332410081,0.009677483506517162,0.012093563415308987,0.01751888258520763,0.16569255295728658,0.11323895397019268,-0.0058169219804350605,-0.006684830121271145,0.007122571871943284,True
F1_rank_num96,-0.01196148753144078,-0.012212854721459417,-0.012087171126450098,-0.014742380440290795,-0.17701609295115375,-0.09342422539070709,0.009754208853857659,-0.002737620505624056,-0.006165232371937102,True
F1_rank_num97,-0.020662468480893724,-0.022848755642912773,-0.021755612061903247,-0.025367852972200268,-0.24208111373514657,-0.16205252248241458,0.009035170184862846,-0.005247859506373118,-0.010490036491849297,True
