feature,rawIC_fold2,rawIC_fold3,rawIC_pooled,rawIC_valid,residIC_fold2,residIC_fold3,residIC_valid,pool_pass
F3_z60_num6,-0.01265181658953151,-0.045396178262979994,-0.029023997426255752,-0.04932554028571218,0.13257297408189156,0.23279914545842625,0.2215475048533055,True
F3_z60_num7,-0.04181339242086378,-0.05890058775655509,-0.05035699008870943,-0.0333007951150901,0.13534039694229977,0.20044749595569475,0.19077312210561195,True
F3_z60_num8,-0.04358707241158532,-0.062222315016407424,-0.05290469371399637,-0.039822640494238795,0.1453162212280331,0.21897171527814996,0.20981397804888186,True
F3_z60_num9,-0.016405172029848238,-0.04717112833517757,-0.03178815018251291,-0.05056544453659725,0.1428946308294579,0.241516687206058,0.22361718283693446,True
F3_z60_num10,-0.016579903185722326,-0.04135150997571307,-0.028965706580717697,-0.04648253688647419,0.13991073230005047,0.2218887544014365,0.2071318726208068,True
F3_z60_num11,-0.02990805461648381,-0.035536773753405505,-0.032722414184944655,-0.02282976287945708,0.08013723291288444,0.14279340899815066,0.14430073220205625,True
F3_z60_num12,0.0026403074580441757,-0.009838966649038028,-0.003599329595496926,-0.007643708432552601,0.04399626548825328,0.037446648323179815,0.0488483073566414,False
F3_z60_num13,-0.005782467152001455,-0.016928616510150537,-0.011355541831075996,-0.00779267049719785,0.01960847922129782,0.024359933332532065,0.0308282704182788,True
F3_z60_num14,0.007756109183818314,0.0007306475964817258,0.00424337839015002,-0.0045640616517503,0.03945425353694878,0.03272791944749545,0.03838419495547453,False
F3_z60_num15,0.006719684133567986,0.008946727655676358,0.007833205894622173,-0.00010040342414217634,-0.014570345300676258,-0.017432303019424236,-0.04319716430923738,False
F3_z60_num16,-0.013384473939777144,0.0023398659287955995,-0.005522304005490772,0.006319894627502255,-0.035116305762906246,-0.022640682603177736,-0.020034771125722002,False
F3_z60_num17,-0.0016883100446963449,-3.86242603235016e-05,-0.0008634671525099232,0.0007125179518230925,-0.0012963988766484479,-0.00014586622058298827,0.001006577462729763,False
F3_z60_num18,-0.0014059864945922943,-0.0007338103296496507,-0.0010698984121209724,-0.001209709355526187,-0.0025232913030501284,0.0006075271889443085,0.0016854598906590706,False
F3_z60_num19,0.0006132148441230015,0.0005014517205784352,0.0005573332823507184,-0.0004202701376864975,0.0011168911052519795,0.0004812632901004035,0.0036519856453331428,False
F3_z60_num20,-0.0016890071566277335,-0.0003933137036992012,-0.0010411604301634673,0.00046986521217118874,-0.00098256338228956,-0.00018856739396969264,0.00024715656909483094,False
F3_z60_num21,0.0010299701789551281,0.0009620417278580506,0.0009960059534065892,-0.0006706569888741803,0.0005893483713878987,0.0002902432756350934,0.0014635448216431942,False
F3_z60_num22,0.0010724678158674785,0.0011293724992265948,0.0011009201575470366,-0.00025051603342750095,-0.0004310626475756603,0.000314500814821086,0.0018111541616375674,False
