window,time,baseline,method,alpha,history_w,distance_from_snapshot,baseline_ic,candidate_ic,delta,rank_correlation_to_baseline
fold_2,1954,exp016_static_strict_oof_proxy,shuffled,0.1,10,9,0.17720738594207955,0.17729277704065674,8.539109857719218e-05,0.994091520517109
fold_2,1954,exp016_static_strict_oof_proxy,shuffled,0.15,10,9,0.17720738594207955,0.17562141448805915,-0.0015859714540203962,0.9852056635929884
fold_2,1955,exp016_static_strict_oof_proxy,momentum,0.05,10,10,0.29041963040546964,0.30141195402074733,0.010992323615277688,0.9986333377272365
fold_2,1955,exp016_static_strict_oof_proxy,momentum,0.1,10,10,0.29041963040546964,0.31235368034205196,0.021934049936582323,0.9940352276126919
fold_2,1955,exp016_static_strict_oof_proxy,momentum,0.15,10,10,0.29041963040546964,0.322620166135999,0.032200535730529334,0.9847555826989288
fold_2,1955,exp016_static_strict_oof_proxy,shuffled,0.05,10,10,0.29041963040546964,0.2909690986518395,0.0005494682463698664,0.998633173207962
fold_2,1955,exp016_static_strict_oof_proxy,shuffled,0.1,10,10,0.29041963040546964,0.288891344087311,-0.001528286318158656,0.9941193238177795
fold_2,1955,exp016_static_strict_oof_proxy,shuffled,0.15,10,10,0.29041963040546964,0.2853254325926867,-0.005094197812782919,0.9856335181482189
fold_2,1956,exp016_static_strict_oof_proxy,momentum,0.05,10,11,0.2796915515539037,0.28597920011006456,0.006287648556160874,0.9986158530050503
fold_2,1956,exp016_static_strict_oof_proxy,momentum,0.1,10,11,0.2796915515539037,0.2914519752042437,0.011760423650340024,0.9939854859153355
fold_2,1956,exp016_static_strict_oof_proxy,momentum,0.15,10,11,0.2796915515539037,0.29622183781541084,0.016530286261507154,0.985265286320193
fold_2,1956,exp016_static_strict_oof_proxy,shuffled,0.05,10,11,0.2796915515539037,0.2819924368037917,0.0023008852498880294,0.9986276379212047
fold_2,1956,exp016_static_strict_oof_proxy,shuffled,0.1,10,11,0.2796915515539037,0.282027665243867,0.0023361136899633372,0.9939668366211629
fold_2,1956,exp016_static_strict_oof_proxy,shuffled,0.15,10,11,0.2796915515539037,0.282424753955756,0.0027332024018523193,0.9852662479389921
fold_2,1957,exp016_static_strict_oof_proxy,momentum,0.05,10,12,0.15656143170668751,0.15513204891796567,-0.0014293827887218447,0.9986379365191705
fold_2,1957,exp016_static_strict_oof_proxy,momentum,0.1,10,12,0.15656143170668751,0.15325958731575817,-0.0033018443909293427,0.9940787379243912
fold_2,1957,exp016_static_strict_oof_proxy,momentum,0.15,10,12,0.15656143170668751,0.1500932733528819,-0.006468158353805625,0.9853881092904003
fold_2,1957,exp016_static_strict_oof_proxy,shuffled,0.05,10,12,0.15656143170668751,0.15481126345073815,-0.0017501682559493692,0.9986622328124176
fold_2,1957,exp016_static_strict_oof_proxy,shuffled,0.1,10,12,0.15656143170668751,0.1523918191553691,-0.0041696125513184246,0.9942399108303057
fold_2,1957,exp016_static_strict_oof_proxy,shuffled,0.15,10,12,0.15656143170668751,0.15051872922644907,-0.006042702480238443,0.9859796824097721
fold_2,1958,exp016_static_strict_oof_proxy,momentum,0.05,10,13,0.14627890631551246,0.15512375908931586,0.008844852773803397,0.9986117346965524
fold_2,1958,exp016_static_strict_oof_proxy,momentum,0.1,10,13,0.14627890631551246,0.1645392407250568,0.018260334409544332,0.9939369580943896
fold_2,1958,exp016_static_strict_oof_proxy,momentum,0.15,10,13,0.14627890631551246,0.17399586449007937,0.027716958174566902,0.9850837619194884
fold_2,1958,exp016_static_strict_oof_proxy,shuffled,0.05,10,13,0.14627890631551246,0.14292769634974645,-0.0033512099657660166,0.9986466371237384
fold_2,1958,exp016_static_strict_oof_proxy,shuffled,0.1,10,13,0.14627890631551246,0.13787480747186565,-0.008404098843646818,0.994081814439943
fold_2,1958,exp016_static_strict_oof_proxy,shuffled,0.15,10,13,0.14627890631551246,0.13276678697564245,-0.01351211933987001,0.9855882672848427
fold_2,1959,exp016_static_strict_oof_proxy,momentum,0.05,10,14,0.0456739370985529,0.05630956144920358,0.010635624350650678,0.9986220892427312
fold_2,1959,exp016_static_strict_oof_proxy,momentum,0.1,10,14,0.0456739370985529,0.06797746857048192,0.022303531471929025,0.9939112729488486
fold_2,1959,exp016_static_strict_oof_proxy,momentum,0.15,10,14,0.0456739370985529,0.08102489962306589,0.03535096252451299,0.9849062787479779
fold_2,1959,exp016_static_strict_oof_proxy,shuffled,0.05,10,14,0.0456739370985529,0.046822593993795056,0.001148656895242156,0.9986640461408641
fold_2,1959,exp016_static_strict_oof_proxy,shuffled,0.1,10,14,0.0456739370985529,0.047915442754788706,0.0022415056562358066,0.9942599572371739
fold_2,1959,exp016_static_strict_oof_proxy,shuffled,0.15,10,14,0.0456739370985529,0.04960571823109944,0.0039317811325465385,0.9859903866106979
fold_2,1960,exp016_static_strict_oof_proxy,momentum,0.05,10,15,-0.01998182774339681,-0.010249075845192294,0.009732751898204516,0.998625061929713
fold_2,1960,exp016_static_strict_oof_proxy,momentum,0.1,10,15,-0.01998182774339681,0.0012938326391340542,0.021275660382530863,0.993919959278373
fold_2,1960,exp016_static_strict_oof_proxy,momentum,0.15,10,15,-0.01998182774339681,0.013215588150320567,0.03319741589371738,0.984953119310123
fold_2,1960,exp016_static_strict_oof_proxy,shuffled,0.05,10,15,-0.01998182774339681,-0.018353286990043634,0.0016285407533531762,0.9986543315051073
fold_2,1960,exp016_static_strict_oof_proxy,shuffled,0.1,10,15,-0.01998182774339681,-0.015358507561859353,0.004623320181537457,0.9941628754026961
fold_2,1960,exp016_static_strict_oof_proxy,shuffled,0.15,10,15,-0.01998182774339681,-0.01323651532600033,0.00674531241739648,0.9854486155625648
fold_2,1961,exp016_static_strict_oof_proxy,momentum,0.05,10,16,0.0672244334693373,0.07505341835919853,0.007828984889861224,0.9986407614231948
fold_2,1961,exp016_static_strict_oof_proxy,momentum,0.1,10,16,0.0672244334693373,0.08388163128313826,0.016657197813800956,0.9940067624618528
fold_2,1961,exp016_static_strict_oof_proxy,momentum,0.15,10,16,0.0672244334693373,0.09316947465794616,0.025945041188608853,0.9847849474395729
fold_2,1961,exp016_static_strict_oof_proxy,shuffled,0.05,10,16,0.0672244334693373,0.06658099527426294,-0.0006434381950743695,0.9986685305621893
fold_2,1961,exp016_static_strict_oof_proxy,shuffled,0.1,10,16,0.0672244334693373,0.06472614640597012,-0.0024982870633671883,0.9942575351628594
fold_2,1961,exp016_static_strict_oof_proxy,shuffled,0.15,10,16,0.0672244334693373,0.062280158192091165,-0.004944275277246141,0.9858054556734802
fold_2,1962,exp016_static_strict_oof_proxy,momentum,0.05,10,17,0.06529466944850514,0.06629203813727769,0.0009973686887725514,0.9986797008690661
fold_2,1962,exp016_static_strict_oof_proxy,momentum,0.1,10,17,0.06529466944850514,0.06694011532962502,0.0016454458811198808,0.9940753772380521
fold_2,1962,exp016_static_strict_oof_proxy,momentum,0.15,10,17,0.06529466944850514,0.06678990139192537,0.0014952319434202305,0.9851223339853253
fold_2,1962,exp016_static_strict_oof_proxy,shuffled,0.05,10,17,0.06529466944850514,0.06481207925263892,-0.0004825901958662171,0.998656116744553
fold_2,1962,exp016_static_strict_oof_proxy,shuffled,0.1,10,17,0.06529466944850514,0.06390101329901957,-0.0013936561494855698,0.9940951831255339
fold_2,1962,exp016_static_strict_oof_proxy,shuffled,0.15,10,17,0.06529466944850514,0.06398026554100796,-0.0013144039074971803,0.9855377799525482
fold_2,1963,exp016_static_strict_oof_proxy,momentum,0.05,10,18,0.07752165793424164,0.07490680319804818,-0.002614854736193453,0.9986454997893313
fold_2,1963,exp016_static_strict_oof_proxy,momentum,0.1,10,18,0.07752165793424164,0.0716564450507414,-0.00586521288350024,0.9939432191076374
fold_2,1963,exp016_static_strict_oof_proxy,momentum,0.15,10,18,0.07752165793424164,0.06768477504404528,-0.009836882890196352,0.9847946733436477
fold_2,1963,exp016_static_strict_oof_proxy,shuffled,0.05,10,18,0.07752165793424164,0.07591464470494813,-0.0016070132292935052,0.9986274481670627
fold_2,1963,exp016_static_strict_oof_proxy,shuffled,0.1,10,18,0.07752165793424164,0.07409320955235235,-0.0034284483818892847,0.9941609453357182
fold_2,1963,exp016_static_strict_oof_proxy,shuffled,0.15,10,18,0.07752165793424164,0.07080110419098325,-0.0067205537432583895,0.9857260036211095
fold_2,1964,exp016_static_strict_oof_proxy,momentum,0.05,10,19,0.07834116987410973,0.07385811195019569,-0.004483057923914041,0.9986391043111205
fold_2,1964,exp016_static_strict_oof_proxy,momentum,0.1,10,19,0.07834116987410973,0.06932505986044754,-0.00901611001366219,0.9940316231173644
fold_2,1964,exp016_static_strict_oof_proxy,momentum,0.15,10,19,0.07834116987410973,0.06293488911795408,-0.015406280756155646,0.9850538362744087
fold_2,1964,exp016_static_strict_oof_proxy,shuffled,0.05,10,19,0.07834116987410973,0.07714222228720324,-0.0011989475869064875,0.9986526190372967
fold_2,1964,exp016_static_strict_oof_proxy,shuffled,0.1,10,19,0.07834116987410973,0.07474511990523931,-0.0035960499688704184,0.9942087695813597
fold_2,1964,exp016_static_strict_oof_proxy,shuffled,0.15,10,19,0.07834116987410973,0.07262291476773579,-0.005718255106373943,0.9857813219332523
fold_2,1965,exp016_static_strict_oof_proxy,momentum,0.05,10,20,0.15256655991665397,0.13980889629415563,-0.012757663622498333,0.9986297390754343
fold_2,1965,exp016_static_strict_oof_proxy,momentum,0.1,10,20,0.15256655991665397,0.12570328778644962,-0.02686327213020434,0.9939823398128258
fold_2,1965,exp016_static_strict_oof_proxy,momentum,0.15,10,20,0.15256655991665397,0.10909761347722409,-0.043468946439429876,0.9849780019151729
fold_2,1965,exp016_static_strict_oof_proxy,shuffled,0.05,10,20,0.15256655991665397,0.15250383244586416,-6.272747078980845e-05,0.9986530073777964
fold_2,1965,exp016_static_strict_oof_proxy,shuffled,0.1,10,20,0.15256655991665397,0.15257702649828922,1.046658163525449e-05,0.9940436092368498
fold_2,1965,exp016_static_strict_oof_proxy,shuffled,0.15,10,20,0.15256655991665397,0.15073395561327857,-0.0018326043033753958,0.9854473590419507
fold_2,1966,exp016_static_strict_oof_proxy,momentum,0.05,10,21,0.09982352234142684,0.08719838017376545,-0.01262514216766139,0.9986559325576359
fold_2,1966,exp016_static_strict_oof_proxy,momentum,0.1,10,21,0.09982352234142684,0.07389771206484737,-0.025925810276579475,0.9941193905712598
fold_2,1966,exp016_static_strict_oof_proxy,momentum,0.15,10,21,0.09982352234142684,0.05713604112420354,-0.0426874812172233,0.9849803403527986
fold_2,1966,exp016_static_strict_oof_proxy,shuffled,0.05,10,21,0.09982352234142684,0.09973676638378211,-8.67559576447352e-05,0.9986278922130045
fold_2,1966,exp016_static_strict_oof_proxy,shuffled,0.1,10,21,0.09982352234142684,0.0988029440282707,-0.001020578313156148,0.9940886255812771
fold_2,1966,exp016_static_strict_oof_proxy,shuffled,0.15,10,21,0.09982352234142684,0.09715428643556373,-0.0026692359058631127,0.9855134614030919
fold_2,1967,exp016_static_strict_oof_proxy,momentum,0.05,10,22,0.1133200010193259,0.1034857872273995,-0.009834213791926408,0.9986622077004251
fold_2,1967,exp016_static_strict_oof_proxy,momentum,0.1,10,22,0.1133200010193259,0.09207367918353265,-0.021246321835793253,0.9940531759941234
fold_2,1967,exp016_static_strict_oof_proxy,momentum,0.15,10,22,0.1133200010193259,0.0791477313416228,-0.03417226967770311,0.9850772356265172
fold_2,1967,exp016_static_strict_oof_proxy,shuffled,0.05,10,22,0.1133200010193259,0.1130652875018185,-0.0002547135175074017,0.9986346089099372
fold_2,1967,exp016_static_strict_oof_proxy,shuffled,0.1,10,22,0.1133200010193259,0.11139506913848574,-0.0019249318808401694,0.9941118635761723
fold_2,1967,exp016_static_strict_oof_proxy,shuffled,0.15,10,22,0.1133200010193259,0.11042614318859136,-0.0028938578307345503,0.9855352740812093
fold_2,1968,exp016_static_strict_oof_proxy,momentum,0.05,10,23,0.03776902987828057,0.02319640292533499,-0.014572626952945578,0.9986632386922496
fold_2,1968,exp016_static_strict_oof_proxy,momentum,0.1,10,23,0.03776902987828057,0.007635844643118792,-0.03013318523516178,0.9940606662917572
fold_2,1968,exp016_static_strict_oof_proxy,momentum,0.15,10,23,0.03776902987828057,-0.009285158655550317,-0.047054188533830886,0.9851220261602707
fold_2,1968,exp016_static_strict_oof_proxy,shuffled,0.05,10,23,0.03776902987828057,0.03762610613172584,-0.0001429237465547309,0.9986724280994027
fold_2,1968,exp016_static_strict_oof_proxy,shuffled,0.1,10,23,0.03776902987828057,0.03766682101617022,-0.00010220886211034785,0.9941335330672678
fold_2,1968,exp016_static_strict_oof_proxy,shuffled,0.15,10,23,0.03776902987828057,0.03713279546531467,-0.000636234412965897,0.9856313555318678
fold_2,1969,exp016_static_strict_oof_proxy,momentum,0.05,10,24,0.14856629993215076,0.14031602208264707,-0.00825027784950369,0.9986414849989989
fold_2,1969,exp016_static_strict_oof_proxy,momentum,0.1,10,24,0.14856629993215076,0.13041036072471052,-0.01815593920744024,0.9939823768650892
fold_2,1969,exp016_static_strict_oof_proxy,momentum,0.15,10,24,0.14856629993215076,0.11871852295599157,-0.029847776976159188,0.9850309788576664
fold_2,1969,exp016_static_strict_oof_proxy,shuffled,0.05,10,24,0.14856629993215076,0.15120405854729843,0.002637758615147673,0.9986396712873921
fold_2,1969,exp016_static_strict_oof_proxy,shuffled,0.1,10,24,0.14856629993215076,0.15247855671257798,0.003912256780427226,0.9940412483032799
fold_2,1969,exp016_static_strict_oof_proxy,shuffled,0.15,10,24,0.14856629993215076,0.15248071084673254,0.0039144109145817785,0.9853598703079369
fold_2,1970,exp016_static_strict_oof_proxy,momentum,0.05,10,25,0.21600374220122015,0.21407462116659998,-0.0019291210346201737,0.9986715702796237
fold_2,1970,exp016_static_strict_oof_proxy,momentum,0.1,10,25,0.21600374220122015,0.2107096676255502,-0.005294074575669938,0.9941369113431616
fold_2,1970,exp016_static_strict_oof_proxy,momentum,0.15,10,25,0.21600374220122015,0.20669844866749157,-0.009305293533728581,0.9854766164172121
fold_2,1970,exp016_static_strict_oof_proxy,shuffled,0.05,10,25,0.21600374220122015,0.22052244337659385,0.004518701175373702,0.9986489699777089
fold_2,1970,exp016_static_strict_oof_proxy,shuffled,0.1,10,25,0.21600374220122015,0.2234487879539238,0.007445045752703661,0.993960449913245
fold_2,1970,exp016_static_strict_oof_proxy,shuffled,0.15,10,25,0.21600374220122015,0.22612270132146395,0.010118959120243798,0.985261020671319
fold_2,1971,exp016_static_strict_oof_proxy,momentum,0.05,10,26,0.2312145442254583,0.2353746404447689,0.0041600962193105995,0.9986613192780894
fold_2,1971,exp016_static_strict_oof_proxy,momentum,0.1,10,26,0.2312145442254583,0.23888553276621555,0.007670988540757234,0.9941237485504841
fold_2,1971,exp016_static_strict_oof_proxy,momentum,0.15,10,26,0.2312145442254583,0.24284344525265658,0.011628901027198268,0.9853501587072442
fold_2,1971,exp016_static_strict_oof_proxy,shuffled,0.05,10,26,0.2312145442254583,0.23102926378097385,-0.00018528044448445913,0.9986526355484793
fold_2,1971,exp016_static_strict_oof_proxy,shuffled,0.1,10,26,0.2312145442254583,0.2293233397227295,-0.0018912045027288105,0.9941429015363619
fold_2,1971,exp016_static_strict_oof_proxy,shuffled,0.15,10,26,0.2312145442254583,0.22684762767138766,-0.004366916554070649,0.9854797738773862
fold_2,1972,exp016_static_strict_oof_proxy,momentum,0.05,10,27,0.25989102498044164,0.2696311217850997,0.009740096804658038,0.9986234388420908
fold_2,1972,exp016_static_strict_oof_proxy,momentum,0.1,10,27,0.25989102498044164,0.2783414339977631,0.01845040901732148,0.9940409946873762
fold_2,1972,exp016_static_strict_oof_proxy,momentum,0.15,10,27,0.25989102498044164,0.2876933334344565,0.02780230845401488,0.9855234166317974
fold_2,1972,exp016_static_strict_oof_proxy,shuffled,0.05,10,27,0.25989102498044164,0.25796094475352654,-0.0019300802269150985,0.9986505848850845
fold_2,1972,exp016_static_strict_oof_proxy,shuffled,0.1,10,27,0.25989102498044164,0.25446123378739116,-0.005429791193050482,0.9941900080503895
fold_2,1972,exp016_static_strict_oof_proxy,shuffled,0.15,10,27,0.25989102498044164,0.25040831626527094,-0.009482708715170707,0.9858188221046659
fold_2,1973,exp016_static_strict_oof_proxy,momentum,0.05,10,28,0.31946818189570053,0.32820276427095024,0.008734582375249711,0.9986205271394737
fold_2,1973,exp016_static_strict_oof_proxy,momentum,0.1,10,28,0.31946818189570053,0.3372983818842681,0.017830199988567552,0.9939687028300958
fold_2,1973,exp016_static_strict_oof_proxy,momentum,0.15,10,28,0.31946818189570053,0.3448178575961017,0.025349675700401142,0.9850978577318287
fold_2,1973,exp016_static_strict_oof_proxy,shuffled,0.05,10,28,0.31946818189570053,0.3202788956465924,0.0008107137508918671,0.9986368216966863
fold_2,1973,exp016_static_strict_oof_proxy,shuffled,0.1,10,28,0.31946818189570053,0.3206093981779348,0.001141216282234292,0.9942183134793859
fold_2,1973,exp016_static_strict_oof_proxy,shuffled,0.15,10,28,0.31946818189570053,0.3197658826412893,0.00029770074558876924,0.9858440794820474
fold_2,1974,exp016_static_strict_oof_proxy,momentum,0.05,10,29,0.2278112781099529,0.23446519628157225,0.0066539181716193385,0.9986263025054641
fold_2,1974,exp016_static_strict_oof_proxy,momentum,0.1,10,29,0.2278112781099529,0.24198908861251978,0.014177810502566862,0.9940284492432135
fold_2,1974,exp016_static_strict_oof_proxy,momentum,0.15,10,29,0.2278112781099529,0.24794006895758566,0.02012879084763275,0.9852358689477019
fold_2,1974,exp016_static_strict_oof_proxy,shuffled,0.05,10,29,0.2278112781099529,0.22646581695898782,-0.0013454611509650938,0.9986368022826642
fold_2,1974,exp016_static_strict_oof_proxy,shuffled,0.1,10,29,0.2278112781099529,0.22318752429306624,-0.004623753816886678,0.9941077030259307
fold_2,1974,exp016_static_strict_oof_proxy,shuffled,0.15,10,29,0.2278112781099529,0.21913248051729217,-0.008678797592660742,0.9854605989177657
fold_2,1975,exp016_static_strict_oof_proxy,momentum,0.05,10,30,0.2532305982734073,0.26116824414350565,0.00793764587009832,0.9986422729685144
fold_2,1975,exp016_static_strict_oof_proxy,momentum,0.1,10,30,0.2532305982734073,0.26891840989611254,0.015687811622705217,0.9940310645889413
fold_2,1975,exp016_static_strict_oof_proxy,momentum,0.15,10,30,0.2532305982734073,0.27591601462804277,0.022685416354635446,0.9852089213412103
fold_2,1975,exp016_static_strict_oof_proxy,shuffled,0.05,10,30,0.2532305982734073,0.2503163633659501,-0.002914234907457236,0.9986399817364128
fold_2,1975,exp016_static_strict_oof_proxy,shuffled,0.1,10,30,0.2532305982734073,0.24659020449723387,-0.006640393776173453,0.9940897853584081
fold_2,1975,exp016_static_strict_oof_proxy,shuffled,0.15,10,30,0.2532305982734073,0.24125109616285925,-0.011979502110548074,0.9856292234361922
fold_2,1976,exp016_static_strict_oof_proxy,momentum,0.05,10,31,0.1994509026200787,0.2022150330687153,0.0027641304486366036,0.9986319602042555
fold_2,1976,exp016_static_strict_oof_proxy,momentum,0.1,10,31,0.1994509026200787,0.20505744075296478,0.005606538132886085,0.9940015795390253
fold_2,1976,exp016_static_strict_oof_proxy,momentum,0.15,10,31,0.1994509026200787,0.20672468274500996,0.007273780124931267,0.9849457063337896
fold_2,1976,exp016_static_strict_oof_proxy,shuffled,0.05,10,31,0.1994509026200787,0.19855342510094545,-0.000897477519133244,0.9986393613440318
fold_2,1976,exp016_static_strict_oof_proxy,shuffled,0.1,10,31,0.1994509026200787,0.19612616543944686,-0.003324737180631837,0.9940680593453377
fold_2,1976,exp016_static_strict_oof_proxy,shuffled,0.15,10,31,0.1994509026200787,0.19399380631814267,-0.005457096301936026,0.985411374246804
fold_2,1977,exp016_static_strict_oof_proxy,momentum,0.05,10,32,0.1567889449976386,0.16492519520998725,0.00813625021234865,0.998628523779653
fold_2,1977,exp016_static_strict_oof_proxy,momentum,0.1,10,32,0.1567889449976386,0.17445056808235074,0.01766162308471214,0.993894212832363
fold_2,1977,exp016_static_strict_oof_proxy,momentum,0.15,10,32,0.1567889449976386,0.1821601107184089,0.025371165720770306,0.984967949140098
fold_2,1977,exp016_static_strict_oof_proxy,shuffled,0.05,10,32,0.1567889449976386,0.15573529747486314,-0.0010536475227754527,0.9986412724612331
fold_2,1977,exp016_static_strict_oof_proxy,shuffled,0.1,10,32,0.1567889449976386,0.15381790556295186,-0.0029710394346867397,0.9940152083945716
fold_2,1977,exp016_static_strict_oof_proxy,shuffled,0.15,10,32,0.1567889449976386,0.15136619038433832,-0.0054227546133002735,0.9856884025079979
fold_2,1978,exp016_static_strict_oof_proxy,momentum,0.05,10,33,0.14766732650641293,0.15889195237466786,0.011224625868254928,0.9986356372532222
fold_2,1978,exp016_static_strict_oof_proxy,momentum,0.1,10,33,0.14766732650641293,0.17058096090368507,0.022913634397272148,0.9940295861667966
fold_2,1978,exp016_static_strict_oof_proxy,momentum,0.15,10,33,0.14766732650641293,0.1827285417697496,0.035061215263336665,0.9852164201323229
fold_2,1978,exp016_static_strict_oof_proxy,shuffled,0.05,10,33,0.14766732650641293,0.1471210263466126,-0.0005463001598003392,0.9986695754792722
fold_2,1978,exp016_static_strict_oof_proxy,shuffled,0.1,10,33,0.14766732650641293,0.14638347038886726,-0.0012838561175456675,0.9941969620545963
fold_2,1978,exp016_static_strict_oof_proxy,shuffled,0.15,10,33,0.14766732650641293,0.14428040259395003,-0.003386923912462897,0.9857062564910248
fold_2,1979,exp016_static_strict_oof_proxy,momentum,0.05,10,34,0.2513784002970484,0.26311256341808426,0.011734163121035868,0.9986330584797576
fold_2,1979,exp016_static_strict_oof_proxy,momentum,0.1,10,34,0.2513784002970484,0.27442444525456977,0.023046044957521383,0.9940979413783619
fold_2,1979,exp016_static_strict_oof_proxy,momentum,0.15,10,34,0.2513784002970484,0.28549869397282257,0.03412029367577418,0.985567477010802
fold_2,1979,exp016_static_strict_oof_proxy,shuffled,0.05,10,34,0.2513784002970484,0.24918267919106943,-0.0021957211059789594,0.9986442230217565
fold_2,1979,exp016_static_strict_oof_proxy,shuffled,0.1,10,34,0.2513784002970484,0.2463808065856908,-0.004997593711357579,0.9941275851801774
fold_2,1979,exp016_static_strict_oof_proxy,shuffled,0.15,10,34,0.2513784002970484,0.24161787505367827,-0.009760525243370122,0.9854512117173099
fold_2,1980,exp016_static_strict_oof_proxy,momentum,0.05,10,35,0.20620181662325565,0.21630304905759218,0.010101232434336527,0.9986606624598803
fold_2,1980,exp016_static_strict_oof_proxy,momentum,0.1,10,35,0.20620181662325565,0.22692903474487225,0.020727218121616597,0.9940814199969419
fold_2,1980,exp016_static_strict_oof_proxy,momentum,0.15,10,35,0.20620181662325565,0.237925395878962,0.03172357925570635,0.9852441580707448
fold_2,1980,exp016_static_strict_oof_proxy,shuffled,0.05,10,35,0.20620181662325565,0.2043694748025844,-0.0018323418206712405,0.9986289148223052
fold_2,1980,exp016_static_strict_oof_proxy,shuffled,0.1,10,35,0.20620181662325565,0.2025059182058212,-0.003695898417434451,0.9940928225287322
fold_2,1980,exp016_static_strict_oof_proxy,shuffled,0.15,10,35,0.20620181662325565,0.19861106462807435,-0.007590751995181305,0.9853986873008995
fold_2,1981,exp016_static_strict_oof_proxy,momentum,0.05,10,36,0.1942800418259089,0.20402242517391794,0.009742383348009032,0.9986789408991237
fold_2,1981,exp016_static_strict_oof_proxy,momentum,0.1,10,36,0.1942800418259089,0.21383197132513962,0.019551929499230708,0.9940036473496114
fold_2,1981,exp016_static_strict_oof_proxy,momentum,0.15,10,36,0.1942800418259089,0.2240406874132953,0.029760645587386392,0.985332342266834
fold_2,1981,exp016_static_strict_oof_proxy,shuffled,0.05,10,36,0.1942800418259089,0.1926445919167212,-0.0016354499091877084,0.9986416107349794
fold_2,1981,exp016_static_strict_oof_proxy,shuffled,0.1,10,36,0.1942800418259089,0.19047302782495085,-0.0038070140009580644,0.9941873536202652
fold_2,1981,exp016_static_strict_oof_proxy,shuffled,0.15,10,36,0.1942800418259089,0.18755653556304447,-0.006723506262864443,0.9857213127574594
fold_2,1982,exp016_static_strict_oof_proxy,momentum,0.05,10,37,0.15022925448401706,0.1520464182417723,0.001817163757755258,0.9986460556554642
fold_2,1982,exp016_static_strict_oof_proxy,momentum,0.1,10,37,0.15022925448401706,0.15286752046586125,0.00263826598184419,0.9939750479472608
fold_2,1982,exp016_static_strict_oof_proxy,momentum,0.15,10,37,0.15022925448401706,0.15320376838943822,0.0029745139054211667,0.9850448758212266
fold_2,1982,exp016_static_strict_oof_proxy,shuffled,0.05,10,37,0.15022925448401706,0.15216003263845831,0.0019307781544412594,0.998636366153533
fold_2,1982,exp016_static_strict_oof_proxy,shuffled,0.1,10,37,0.15022925448401706,0.15385233253165648,0.003623078047639422,0.9940492140138958
fold_2,1982,exp016_static_strict_oof_proxy,shuffled,0.15,10,37,0.15022925448401706,0.15432440379652893,0.00409514931251187,0.9852351562514777
fold_2,1983,exp016_static_strict_oof_proxy,momentum,0.05,10,38,0.011485649408645783,0.012048260452542335,0.0005626110438965524,0.9986517665715879
fold_2,1983,exp016_static_strict_oof_proxy,momentum,0.1,10,38,0.011485649408645783,0.012850971087227653,0.0013653216785818705,0.9938800026522737
fold_2,1983,exp016_static_strict_oof_proxy,momentum,0.15,10,38,0.011485649408645783,0.012811385275709481,0.0013257358670636984,0.9849187946959012
fold_2,1983,exp016_static_strict_oof_proxy,shuffled,0.05,10,38,0.011485649408645783,0.011409687672184018,-7.596173646176423e-05,0.9986697765633697
fold_2,1983,exp016_static_strict_oof_proxy,shuffled,0.1,10,38,0.011485649408645783,0.011541835620692853,5.618621204707061e-05,0.9940622536041768
fold_2,1983,exp016_static_strict_oof_proxy,shuffled,0.15,10,38,0.011485649408645783,0.011099106341877057,-0.0003865430667687256,0.9853606223522575
fold_2,1984,exp016_static_strict_oof_proxy,momentum,0.05,10,39,0.020916190701563548,0.019706785157854866,-0.0012094055437086824,0.9986519566326616
fold_2,1984,exp016_static_strict_oof_proxy,momentum,0.1,10,39,0.020916190701563548,0.019079735475421855,-0.001836455226141693,0.9939814662572859
fold_2,1984,exp016_static_strict_oof_proxy,momentum,0.15,10,39,0.020916190701563548,0.016053740266021462,-0.004862450435542086,0.9848464678163594
fold_2,1984,exp016_static_strict_oof_proxy,shuffled,0.05,10,39,0.020916190701563548,0.021323700407249967,0.00040750970568641937,0.9986619115876214
fold_2,1984,exp016_static_strict_oof_proxy,shuffled,0.1,10,39,0.020916190701563548,0.021555021135846994,0.000638830434283446,0.9941135984443432
fold_2,1984,exp016_static_strict_oof_proxy,shuffled,0.15,10,39,0.020916190701563548,0.021483818401435758,0.0005676276998722099,0.9852030759839268
fold_2,1985,exp016_static_strict_oof_proxy,momentum,0.05,10,40,-0.060735313669332096,-0.05806239803332821,0.0026729156360038864,0.9986145986469794
fold_2,1985,exp016_static_strict_oof_proxy,momentum,0.1,10,40,-0.060735313669332096,-0.05511239240219815,0.005622921267133943,0.993922200440745
fold_2,1985,exp016_static_strict_oof_proxy,momentum,0.15,10,40,-0.060735313669332096,-0.051970131846596754,0.008765181822735342,0.9848392928191794
fold_2,1985,exp016_static_strict_oof_proxy,shuffled,0.05,10,40,-0.060735313669332096,-0.06204864869288935,-0.0013133350235572522,0.9986601347124139
fold_2,1985,exp016_static_strict_oof_proxy,shuffled,0.1,10,40,-0.060735313669332096,-0.06271708812821608,-0.001981774458883985,0.9940960273113009
fold_2,1985,exp016_static_strict_oof_proxy,shuffled,0.15,10,40,-0.060735313669332096,-0.06433103642522117,-0.003595722755889076,0.985466088657308
fold_2,1986,exp016_static_strict_oof_proxy,momentum,0.05,10,41,0.03999871209952327,0.03989772951742117,-0.00010098258210210209,0.9986177865311034
